time,lat,lon,elevation,horz_distance_ft,horz_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle
2035.2,56.1884482,9.0379074,782.221128605795,299605.6364078415,91319.7979771098,1.65533264,22.368789574046975,2.664,35.999081988295195,165.9089,4.232281336963055
2035.4,56.1884314,9.0379132,782.4507873984451,299611.8862382721,91321.70292542505,-1.38690032,20.489967446245284,-2.232,32.97541047507976,169.60956,-3.872261559972873
2035.6,56.1884166,9.0379166,783.2349081333499,299617.33694716013,91323.36430149412,-3.60146696,17.04703747652972,-5.796,27.434551062483234,170.9972,-11.929258372894116
2035.8,56.1884047,9.0379187,784.274934380065,299621.7050846665,91324.69570980607,-5.32390768,14.17647490610907,-8.568,22.814827810001113,173.04352,-20.583428790832222
2036.0,56.1883952,9.0379193,785.6200787370151,299625.1776426038,91325.75414546535,-5.860772320000001,11.274512503615236,-9.432,18.144571419573403,175.86986,-27.466533889383996
2036.2,56.1883877,9.0379182,787.011154852495,299627.9265847819,91326.59202304123,-5.88314168,8.859226808761912,-9.468,14.257545370785254,180.65346,-33.5869211244408
2036.4,56.1883819,9.0379157,788.185695534905,299630.1057016547,91327.25621786407,-4.98836728,7.460642683229956,-8.028,12.00674210600028,186.95678,-33.76765100039276
2036.6,56.1883769,9.0379131,788.8024934351649,299632.0074688886,91327.83587651695,-3.08697168,6.785737152298651,-4.968,10.920586797420732,191.348,-24.461766433873404
2036.8,56.188373,9.0379099,788.612204721255,299633.57420504274,91328.31341769674,-0.35790976,6.142904848412155,-0.5760000000000001,9.886048351085483,198.41408,-3.334507326909691
2037.0,56.1883695,9.0379064,787.5885826740149,299635.0381245949,91328.75962037624,2.5724763999999998,6.17268698187564,4.14,9.933978055139844,202.24918,22.624005137477326
2037.2,56.1883659,9.0379028,785.646325456175,299636.5438704518,91329.21857171341,5.860772320000001,6.1124455277413805,9.432,9.837028819719906,204.22914,43.79583837202461
2037.4,56.1883627,9.0378998,782.69028871078,299637.8629495102,91329.62062701043,9.0595908,5.986385127300944,14.58,9.634154244146188,203.43822,56.54411930875748
2037.6,56.1883584,9.0378974,778.421916007385,299639.50808608055,91330.12206463706,12.39262544,6.968513424865998,19.944,11.214736733423573,199.7617,60.65045980908622
2037.8,56.1883538,9.037895,773.3792650887701,299641.25816655485,91330.65548916563,16.575695760000002,6.558801636682916,26.676000000000002,10.555369439294866,198.33422,68.41189570081669
2038.0,56.1883491,9.0378921,768.0577427790801,299643.07388993056,91331.20892165054,19.84162232,6.255186658678529,31.932,10.066748432339013,199.88406,72.5022400172796
2038.2,56.1883445,9.0378892,762.365485561255,299644.8551098584,91331.75183748454,22.36936,5.885480216739136,36.0,9.471763510561273,198.16456,75.25929610496885
2038.4,56.1883397,9.0378868,755.6824146951401,299646.67545731354,91332.30667938887,24.87472832,5.729351647674435,40.032,9.220498901903303,194.5599,77.02937652767898
2038.6,56.1883344,9.0378849,748.3005249313901,299648.64988492895,91332.90848492605,27.44720472,6.561356942220927,44.172,10.55948180546754,188.57768,76.55554161676723
2038.8,56.1883286,9.0378836,740.147637792315,299650.78514418856,91333.55931194838,30.04205048,7.027611340816587,48.348,11.309845622288574,184.89818,76.83378764034485
2039.0,56.188322,9.037883,731.328740154555,299653.1992592575,91334.29513422141,32.01055416,7.988398817424446,51.516000000000005,12.856083384919375,181.48896,75.98774748306911
2039.2,56.1883144,9.0378836,722.07349081076,299655.9782733154,91335.14217770625,33.37508512,9.338531336770462,53.712,15.028911337818185,175.13692,74.3680895796413
2039.4,56.1883055,9.0378859,712.214566926285,299659.26308079954,91336.1433870274,35.05278712,10.88043462895129,56.412,17.51036447364817,169.29918,72.75558340390741
2039.6,56.1882957,9.0378895,701.906167976195,299662.91741619416,91337.25722845568,36.350210000000004,12.256653894315711,58.5,19.72517498021247,166.6098,71.36679511924164
2039.8,56.1882853,9.0378942,691.368110233455,299666.83537686936,91338.45142286948,37.20024568,12.973495989925409,59.867999999999995,20.878820656349344,161.87012,70.77390555756492
2040.0,56.188274,9.0379008,680.606955377855,299671.1767559118,91339.77467520161,37.71474096,14.771316860760654,60.696,23.772133265653714,158.39104,68.61175916259432
2040.2,56.1882621,9.0379103,669.340551178425,299675.9351800598,91341.22504288192,38.27397496,17.31170247835087,61.596,27.860488150784438,155.8524,65.66228373325772
2040.4,56.1882488,9.0379222,657.82808398687,299681.36490138853,91342.88002194291,38.3634524,19.237467522952308,61.739999999999995,30.959706975357502,153.38564,63.36838784751808
2040.6,56.1882346,9.0379359,646.325459315,299687.25530391023,91344.67541663154,38.11738944,20.819854466505863,61.344,33.50631224112854,151.48382,61.3564750840495
2040.8,56.1882192,9.0379513,635.0885826746251,299693.69655555574,91346.63871013309,37.37920056,22.930208901802963,60.156000000000006,36.9025989328665,151.61782,58.473034402050665
2041.0,56.1882023,9.0379668,624.03543306837,299700.63078428677,91348.75226305032,36.506795520000004,24.06812159417792,58.752,38.73389213595763,154.97738,56.604019961010685
2041.2,56.1881839,9.0379806,613.28740157235,299707.91657396924,91350.97297174553,35.81334536000001,25.412223075004622,57.63600000000001,40.8970140719344,160.68614,54.641474431804824
2041.4,56.1881644,9.0379905,602.99212598184,299715.3200025361,91353.2295367727,35.5672824,26.294276377039896,57.24,42.31654144657855,167.81856,53.525124311454654
2041.6,56.1881437,9.0379958,592.2080052469751,299722.95851853624,91355.55775644953,36.21599384,26.33892164636009,58.284000000000006,42.38839105226808,176.30778,53.9726089874499
2041.8,56.1881229,9.0379953,581.14829396093,299730.5575642274,91357.8739455762,37.26735376,26.346177903615143,59.976,42.400068867868605,185.15222,54.74157664074708
2042.0,56.1881021,9.0379885,569.6948818874849,299738.28115723137,91360.22809672382,39.19111872,27.182334694250546,63.072,43.74573295762685,194.58288,55.25544032436139
