time,lat,lon,elevation,horz_distance_ft,horz_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle
1482.61,56.1815013,9.0396857,859.950787398135,211288.10087433932,64400.613146498574,0.35790976,55.270288745488344,0.5760000000000001,88.94891918399009,1.46717,0.37102089614607486
1482.81,56.1815445,9.0396876,860.4888451409149,211303.88682004224,64405.42470274882,-3.44488144,52.44718161113197,-5.5440000000000005,84.40556806277652,1.30366,-3.7579532349269194
1483.01,56.1815852,9.0396896,861.85039369734,211318.76033774973,64409.95815094606,-5.6818174400000006,48.43049097437809,-9.144,77.9413302426896,1.77959,-6.6912971036882345
1483.21,56.1816226,9.0396916,863.6581364794849,211332.42883967754,64414.12431033365,-6.28579016,44.80778800851663,-10.116,72.11115419961048,1.87752,-7.985536903525999
1483.41,56.1816574,9.0396936,865.3477690254099,211345.14800096166,64418.001110693054,-5.39101576,41.6929406735865,-8.676,67.09829267574548,1.73499,-7.367628314228672
1483.61,56.1816899,9.0396954,866.761811020155,211357.02609346405,64421.62155328778,-4.6975656,38.80797724780905,-7.5600000000000005,62.45539349007418,1.83183,-6.901868803265391
1483.81,56.1817207,9.0396973,867.90026246372,211368.2841611264,64425.05301231126,-2.86327808,37.989502833584304,-4.6080000000000005,61.13818643041352,2.21779,-4.310247478951615
1484.01,56.1817511,9.0396994,868.231627293115,211379.39768828583,64428.44041538946,0.73818888,38.145111326982565,1.1880000000000002,61.38861405830888,2.1775,1.1086565779338555
1484.21,56.1817815,9.0397016,867.3589238810449,211390.51201849367,64431.82806323681,4.630457519999999,37.50424509494242,7.452,60.35723969831622,2.49285,7.038397921570027
1484.41,56.1818117,9.0397039,865.456036741945,211401.55419330837,64435.19371812034,7.76216792,37.58804707596432,12.492,60.492105931270075,2.30143,11.66792470076372
1484.61,56.1818421,9.0397062,862.74278214878,211412.66936388495,64438.581622112084,10.603076640000001,38.094468394783924,17.064,61.3071121485917,2.76729,15.553819894808948
1484.81,56.181873,9.0397091,858.9074803115251,211423.97275773747,64442.02689655833,14.316390400000001,38.53029891941921,23.040000000000003,62.008513480005305,3.05413,20.38314707996018
1485.01,56.1819036,9.039712,854.1666666632501,211435.16671124118,64445.438813586254,17.761271840000003,37.87777380342139,28.584000000000003,60.95837596261896,2.98259,25.122356417151533
1485.21,56.181934,9.0397152,848.382545928365,211446.29112090074,64448.82953365049,20.96009032,37.54648265565965,33.732,60.42521447210593,3.68241,29.172167190536953
1485.41,56.1819641,9.0397189,841.88320209637,211457.3126277628,64452.188888942044,23.89047648,37.78783491911842,38.448,60.813633339901685,4.0809,32.30216535903902
1485.61,56.1819944,9.0397225,834.5209973719901,211468.40566006786,64455.57004518863,26.641907760000002,38.03339867661399,42.876000000000005,61.208829951241505,3.53744,35.01074927907704
1485.81,56.1820253,9.039726,826.2303149573249,211479.7161026208,64459.01746807876,29.37096968,38.79526817528888,47.268,62.43494021779791,3.53354,37.12849257395783
1486.01,56.1820567,9.0397298,817.2276902854451,211491.2127945661,64462.52165978369,31.876338,39.574590624367744,51.300000000000004,63.68913828903637,3.91496,38.85057040201859
1486.21,56.1820889,9.0397341,807.53280839572,211503.00821226905,64466.11690309955,34.31459824,40.88406748619961,55.224000000000004,65.79653729490634,4.50466,40.007229904299976
1486.41,56.1821222,9.0397391,797.188320206785,211515.2154658786,64469.83767399974,36.37257936,42.29938918744675,58.53600000000001,68.07427708025992,4.92996,40.691719091627064
