time,lat,lon,elevation,horz_distance_ft,horz_distance_m,x_axis_distance_ft,x_axis_distance_m,y_axis_distance_ft,y_axis_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle
788.0,56.1830905,9.0433989,-9.445538057704994,70397.40193975375,21457.12811123693,284.1821239802521,86.61871138948482,-13.590553790330887,-4.142400795593858,0.04473872,0.1613077489586263,0.07200000000000001,0.2595996918334072,241.26474,15.501359566936996
788.2,56.1830904,9.0433983,-9.383202099700014,70397.52952066345,21457.166997898206,284.0599567324389,86.5814748124103,-13.627146635204554,-4.153554294258356,0.13421616,0.34726585248353115,0.216,0.5588702890653608,241.26474,21.131216775102384
788.4,56.1830901,9.0433981,-9.498031496024993,70397.64644202379,21457.202635528836,284.019295594655,86.56908129760996,-13.736720100045204,-4.186952286399901,0.17895488,0.500194095731647,0.28800000000000003,0.8049844718999244,241.26474,19.685730102414364
788.6,56.1830899,9.0433984,-9.448818897600006,70397.74169709926,21457.23166927584,284.0804366678931,86.58771709672874,-13.809713549911976,-4.209200689569116,0.20132424,0.26843232,0.324,0.432,241.26474,36.86989764584402
788.8,56.1830898,9.0433987,-9.47506561676002,70397.81290162033,21457.25337241386,284.14155476214364,86.6063458918361,-13.846191044896841,-4.2203190298751,0.11184680000000001,0.38027911999999997,0.18000000000000002,0.612,241.26474,16.389540334034788
789.0,56.1830896,9.0433989,-9.47506561676002,70397.89655683229,21457.278870522463,284.1823307981249,86.61877442762488,-13.919197302311659,-4.24257133807987,0.11184680000000001,0.25504994547195653,0.18000000000000002,0.41046315303568964,241.26474,23.678845010030024
789.2,56.1830895,9.0433986,-9.353674540645017,70397.96776135376,21457.300573660606,284.12125866278075,86.6001596407732,-13.955751691013575,-4.253713115118444,-0.29080168,0.5733716868610684,-0.468,0.9227524044942933,241.26474,-26.893134789582447
789.4,56.1830894,9.0433974,-9.14370078736502,70398.21495381079,21457.37591792151,283.8769011814147,86.52567948040087,-13.992421425879002,-4.2648900505155325,-0.17895488,1.0292336764971906,-0.28800000000000003,1.6563912581271372,256.0129,-9.863522305006407
789.6,56.1830891,9.0433967,-9.235564304424997,70398.39481101594,21457.43073839764,283.73441484826617,86.48224964609835,-14.102058973163366,-4.298307575285435,0.06710808,0.4320241006240055,0.108,0.6952754849698067,256.0129,8.829426117849291
789.8,56.1830886,9.0433967,-9.274934383165004,70398.57746382603,21457.486410974157,283.73452974134125,86.48228466551518,-14.284638695418835,-4.353957874700427,0.04473872,0.5317136172296362,0.07200000000000001,0.8557102313283393,256.0129,4.80957444157113
790.0,56.1830883,9.0433967,-9.330708661379987,70398.68705550837,21457.519814518935,283.73459867713973,86.482305677142,-14.394186537712812,-4.387348056770861,0.08947744,0.11184680000000001,0.14400000000000002,0.18000000000000002,256.0129,38.65980825409009
790.2,56.1830881,9.0433963,-9.383202099700014,70398.7965041183,21457.553174455243,283.6531844777055,86.4574906291673,-14.46726968511939,-4.409623799845576,0.0,0.2335429748081633,0.0,0.3758510343207798,256.0129,0.0
790.4,56.183088,9.0433957,-9.40944881886,70398.92408503531,21457.592061118747,283.5310172212776,86.42025404935703,-14.503862522542477,-4.4207772966474295,0.06710808,0.32028049378001155,0.108,0.5154415582779488,256.0129,11.83393506178643
790.6,56.1830879,9.0433955,-9.402887139070003,70398.97880934137,21457.60874108723,283.490310120862,86.40784652519505,-14.540404099971056,-4.431915169581771,0.08947744,0.1613077489586263,0.14400000000000002,0.2595996918334072,256.0129,29.017140624601524
790.8,56.1830879,9.0433949,-9.294619422535021,70399.10104848605,21457.64599957853,283.3681198852137,86.37060294137336,-14.540480989962816,-4.4319386053830385,-0.02236936,0.9440293974172084,-0.036000000000000004,1.5192682449126618,270.18504,-1.3574048905304184
791.0,56.183088,9.0433939,-9.222440944845005,70399.30802957685,21457.70908741501,283.1644465159625,86.30852329841582,-14.504093185067177,-4.420847602188587,0.73818888,0.5164367785213566,1.1880000000000002,0.8311245394042941,270.18504,55.02337254761353
791.2,56.1830881,9.0433932,-9.11089238841501,70399.45524628788,21457.753959068534,283.02186826523393,86.26506544760196,-14.467666946351528,-4.409744884818792,0.31317104,0.6714535191623092,0.5040000000000001,1.0805998334258617,270.18504,25.004704417309853
791.4,56.1830882,9.0433927,-8.96981627292999,70399.56346437393,21457.786943941166,282.9200200927444,86.23402212461224,-14.431215066462755,-4.398634351789951,0.04473872,0.24092538046024461,0.07200000000000001,0.3877318661136844,270.18504,10.519734890658617
791.6,56.1830882,9.0433927,-8.809055118075008,70399.56346437393,21457.786943941166,282.9200200927444,86.23402212461224,-14.431215066462755,-4.398634351789951,-0.20132424,0.07073812740026414,-0.324,0.11384199576606165,270.18504,-70.64035133887973
791.8,56.1830883,9.0433932,-8.530183727000008,70399.6716824621,21457.81992881444,283.02182231191546,86.2650514409761,-14.394635047763586,-4.387484762817621,-0.51449528,0.4739982402894661,-0.8280000000000001,0.7628263236150153,270.18504,-47.34600689864247
792.0,56.1830886,9.0433943,-8.129921259810004,70399.92114875282,21457.89596613985,283.2457688085269,86.333310333197,-14.284946259111166,-4.354051619768143,-0.8724050400000001,0.9127685710178588,-1.4040000000000001,1.4689588149434278,270.18504,-43.70473886752742
792.2,56.1830886,9.0433949,-8.067585301804996,70400.04338789491,21457.93322463036,283.3679590418469,86.370553916262,-14.284869365394115,-4.3540281830355525,0.53686464,0.18034754598447966,0.864,0.2902412789387478,270.18504,71.43138895536894
792.4,56.1830887,9.0433952,-8.021653543275022,70400.11459241732,21457.95492776879,283.4290311806835,86.38916870421963,-14.24831498041749,-4.342886405996978,0.04473872,0.31156913159211136,0.07200000000000001,0.5014219779786283,270.18504,8.171339556579106
792.6,56.1830888,9.0433952,-7.8937007873700225,70400.15112297887,21457.966062283955,283.42900820309296,86.38916170061566,-14.211799029260874,-4.33175634406507,-0.04473872,0.11184680000000001,-0.07200000000000001,0.18000000000000002,270.18504,-21.80140948635181
792.8,56.1830887,9.0433949,-7.828083989470002,70400.22232750055,21457.987765422164,283.3679360640235,86.37054691265803,-14.24835342168808,-4.3428981229662895,0.0,0.12046269023012231,0.0,0.1938659330568422,270.18504,0.0
793.0,56.1830886,9.0433948,-7.778871391044987,70400.26415510975,21458.000514477448,283.34759400296025,86.36434665246634,-14.284882184118032,-4.354032089933753,-0.04473872,0.20256317009364558,-0.07200000000000001,0.32599386497294697,270.18504,-12.454576368475026
793.2,56.1830884,9.0433946,-7.683727034089998,70400.34781032434,21458.026012586855,283.3069098801352,86.35194613179192,-14.357939701527357,-4.376300021074712,0.08947744,0.20256317009364558,0.14400000000000002,0.32599386497294697,270.18504,23.83229906189981
793.4,56.1830882,9.0433947,-7.624671915980002,70400.42365882544,21458.04913120999,283.3273208744358,86.35816740285372,-14.430958785116673,-4.3985562371090055,0.08947744,0.2000776382926588,0.14400000000000002,0.3219937887599697,270.18504,24.094842552110702
793.6,56.1830881,9.0433937,-7.536089238815009,70400.63063991474,21458.11221904601,283.12369346036576,86.29610176704591,-14.467602871358395,-4.409725354984403,0.3355404,1.3906835194317593,0.54,2.238088470101216,262.3924,13.564912658172332
793.8,56.1830881,9.0433931,-7.424540682385015,70400.75287905843,21458.149477537005,283.0015032256488,86.25885818351526,-14.467679757624865,-4.409748789854348,0.08947744,0.26936276410705323,0.14400000000000002,0.4334974048365226,262.3924,18.375554285684906
794.0,56.1830882,9.0433937,-7.293307086585003,70400.8804599738,21458.18836420001,283.12367048324086,86.29609476361657,-14.431086927652359,-4.39859529491514,-0.06710808,0.4718821661498471,-0.108,0.7594208319502435,262.3924,-8.093966446173603
794.2,56.1830885,9.0433944,-7.1161417322550164,70401.0603171826,21458.24318467725,283.26615682500415,86.33952460059663,-14.321449387818575,-4.365177772939205,-0.06710808,0.5222179673385741,-0.108,0.8404284621548702,262.3924,-7.322712106703939
794.4,56.1830887,9.0433964,-7.066929133830001,70401.47427935696,21458.369360348,283.67341164615937,86.46365587011678,-14.24816120043397,-4.3428395334631205,-0.46975656,2.3980120854941336,-0.756,3.8592268655781305,37.5051,-11.08355550453113
794.6,56.1830891,9.0433977,-6.925853018345009,70401.77676574275,21458.461558198385,283.93806523410603,86.5443222837057,-14.101930819451809,-4.29826851375401,0.04473872,0.6643360981657306,0.07200000000000001,1.0691454531540598,37.5051,3.8526813654291128
794.8,56.1830894,9.0433967,-6.886482939605003,70402.00810321193,21458.532069858993,283.7343459124677,86.48222863447154,-13.992511130869389,-4.264917392283678,0.26843232,0.926912430660029,0.432,1.4917211535672474,21.00843,16.15092966876518
795.0,56.1830895,9.043396,-6.948818897609982,70402.155319918,21458.576941511004,283.59176766499877,86.4387707846472,-13.95608489587903,-4.253814675845206,0.26843232,0.09490515688081866,0.432,0.15273506473629428,21.00843,70.52877936550931
795.2,56.1830896,9.0433964,-6.925853018345009,70402.24462586388,21458.604161963307,283.6732048401609,86.4635928356438,-13.919517688453197,-4.242668991908431,-0.04473872,0.5164367785213566,-0.07200000000000001,0.8311245394042941,21.00843,-4.951150471114767
795.4,56.1830898,9.043397,-6.768372703384983,70402.38703490165,21458.64756823802,283.79534911271185,86.50082240987103,-13.846408907324076,-4.220385435037315,0.0,0.25504994547195653,0.0,0.41046315303568964,21.00843,0.0
795.6,56.1830901,9.0433974,-6.617454068215011,70402.52360505774,21458.689194821593,283.8767403285019,86.52563045243733,-13.736809808760881,-4.186979629099369,-0.06710808,0.25504994547195653,-0.108,0.4104631530356897,21.00843,-14.7413932182722
795.8,56.1830903,9.0433978,-6.512467191575013,70402.63305366425,21458.72255475686,283.9581545223482,86.550445498724,-13.663726653903723,-4.164703884162009,0.11184680000000001,0.21221438220079242,0.18000000000000002,0.34152598729818495,21.00843,27.791305644779218
796.0,56.1830904,9.0433983,-6.450131233570005,70402.74127174444,21458.7555396277,284.0599567324389,86.5814748124103,-13.627146635204554,-4.153554294258356,0.0,0.3042561903392863,0.0,0.489652938314476,21.00843,0.0
796.2,56.1830906,9.0433987,-6.364829396299996,70402.85072035126,21458.788899563056,284.1413709248882,86.60628985823132,-13.554063480347395,-4.131278548389673,0.06710808,0.17895488,0.108,0.28800000000000003,21.00843,20.556045219583464
796.4,56.1830908,9.0433991,-6.272965879240019,70402.96016895726,21458.822259498163,284.22278511640616,86.6311049038195,-13.480980321764946,-4.109002801589668,0.11184680000000001,0.29080168,0.18000000000000002,0.468,21.00843,21.037511025421818
796.6,56.1830909,9.0433995,-6.177821522285001,70403.04947489887,21458.849479949167,284.3042222869117,86.6559269533609,-13.444413114339113,-4.0978571167215705,0.04473872,0.19112389562035617,0.07200000000000001,0.30758413483143116,21.00843,13.174712159567619
796.8,56.1830908,9.0433996,-6.079396325434999,70403.09130250565,21458.862229003716,284.3246103050187,86.6621412212844,-13.480916243046522,-4.1089832708239555,0.13421616,0.3861550252285484,0.216,0.6214563540587545,21.00843,19.165951986178076
797.0,56.1830906,9.0433996,-5.958005249319996,70403.16436362993,21458.884498034397,284.3246562650893,86.66215522994753,-13.553948134183884,-4.1312433909624815,0.13421616,0.6948918458805399,0.216,1.118320168824653,21.00843,10.931884440005737
797.2,56.1830902,9.0434009,-5.803805774255011,70403.46685000612,21458.976695881858,284.58949367981404,86.7428776739398,-13.699845302850008,-4.175712848082185,-0.73818888,1.7432320397281311,-1.1880000000000002,2.805460390025138,80.59208,-22.95070988723797
797.4,56.1830899,9.0434019,-5.833333333310009,70403.69818747214,21459.0472075415,284.7932130037807,86.80497132387245,-13.809264976531267,-4.209063964895904,0.6710808,0.7006289244244899,1.08,1.1275531029623393,80.59208,43.76597722807105
797.6,56.1830895,9.0434019,-5.859580052469994,70403.84430971836,21459.09174560215,284.7933049292769,86.80499934277032,-13.95532875880599,-4.253584205172956,0.35790976,0.5164367785213566,0.5760000000000001,0.8311245394042941,80.59208,34.723388723934825
797.8,56.1830892,9.043402,-5.862860892365006,70403.95577901675,21459.125721444296,284.81373891211115,86.81122762075393,-14.06486377865076,-4.286970479413867,0.22369360000000002,0.3606950919689593,0.36000000000000004,0.5804825578774956,80.59208,31.8061000193785
798.0,56.183089,9.0434016,-5.833333333310009,70404.0652276245,21459.159081379938,284.7323247201275,86.78641257504933,-14.13794693350792,-4.30924622528255,0.17895488,0.3957543777539357,0.28800000000000003,0.6369050164663488,80.59208,24.331851857156334
798.2,56.1830889,9.0434013,-5.849737532784985,70404.13643214559,21459.18078451797,284.671252585249,86.76779778831406,-14.174501333385706,-4.320388006046414,0.15658552,0.1613077489586263,0.25200000000000006,0.2595996918334072,80.59208,44.148947407668004
798.4,56.1830887,9.0434012,-5.8169291338350035,70404.2122806443,21459.203903140373,284.6509335085284,86.7616045337636,-14.247546039521694,-4.342652033083141,0.17895488,0.22369360000000002,0.28800000000000003,0.36000000000000004,80.59208,38.65980825409009
798.6,56.1830885,9.043401,-5.807086614149995,70404.29593586086,21459.229401250384,284.6102493926883,86.74920401524287,-14.32060356065631,-4.364919965155423,0.08947744,0.3407199405667758,0.14400000000000002,0.5483356636222014,80.59208,14.714353588433495
798.8,56.1830885,9.0434008,-5.734908136460007,70404.33668224142,21459.24182074718,284.5695193151478,86.73678948759334,-14.320629198104143,-4.364927778951824,0.20132424,0.11406180314658192,0.324,0.1835647024893403,80.59208,60.46594274953639
799.0,56.1830884,9.0434006,-5.7841207348849935,70404.39140654504,21459.258500714917,284.5288122179918,86.72438196436269,-14.357170775532722,-4.376065651886165,0.15658552,0.16285139895287606,0.25200000000000006,0.2620839560140987,80.59208,43.87626519092859
799.2,56.1830883,9.0434005,-5.7611548556200205,70404.4332341533,21459.271249769914,284.50847015948966,86.71818170498591,-14.393699537962675,-4.387199618853629,0.24606296,0.19242851073557268,0.396,0.3096837096135346,80.59208,51.97354121092493
799.4,56.1830882,9.0434003,-5.774278215200013,70404.48795846094,21459.287929738883,284.46776306210086,86.70577418163884,-14.430241115391254,-4.39833749178797,0.02236936,0.0500194095731647,0.036000000000000004,0.08049844718999243,80.59208,24.094842552110702
799.6,56.1830882,9.0434002,-5.734908136460007,70404.50833165139,21459.29413948733,284.4473980232142,86.69956691778498,-14.430253930389881,-4.398341397754848,0.02236936,0.11184680000000001,0.036000000000000004,0.18000000000000002,80.59208,11.309932474020213
799.8,56.1830883,9.0434002,-5.65288713908501,70404.54486221759,21459.305274003906,284.44737504259683,86.6995599133079,-14.393737982958555,-4.387211337685585,-0.11184680000000001,0.11406180314658192,-0.18000000000000002,0.1835647024893403,80.59208,-44.43824067114979
800.0,56.1830883,9.0433998,-5.662729658770019,70404.62635497986,21459.330112997846,284.3659148863517,86.6747308577178,-14.393789250403643,-4.387226963415742,-0.04473872,0.5100998909439131,-0.07200000000000001,0.8209263060713793,80.59208,-5.012346376969023
800.2,56.183088,9.0433986,-5.731627296565023,70404.89427282351,21459.41177435659,284.12160335714,86.60026470356388,-14.503490876406431,-4.420664018951356,0.3355404,1.204626902301223,0.54,1.9386593305684219,131.59078,15.564806661388419
800.4,56.1830879,9.0433978,-5.738188976354991,70405.06130205351,21459.462684865895,283.9587060229387,86.55061359610409,-14.540109347552061,-4.431825329549611,-0.11184680000000001,0.1613077489586263,-0.18000000000000002,0.2595996918334072,131.59078,-34.73648128125796
800.6,56.183088,9.0433978,-5.656167978979994,70405.09783261738,21459.473819381765,283.95868304371834,86.55060659203446,-14.503593400120735,-4.420695268549025,-0.06710808,0.02236936,-0.108,0.036000000000000004,131.59078,-71.56505117707799
800.8,56.1830881,9.0433978,-5.623359580030012,70405.13436318125,21459.484953897634,283.95866006449796,86.55059958796483,-14.46707746013999,-4.409565209411085,0.13421616,0.09223123405746668,0.216,0.1484318025222358,131.59078,55.50376270990906
801.0,56.1830882,9.0433979,-5.528215223074994,70405.17619078771,21459.497702952085,283.9790021246299,86.55679984792368,-14.430548697710037,-4.398431243374944,0.02236936,0.14147625480052828,0.036000000000000004,0.2276839915321233,131.59078,8.984876931685683
801.2,56.1830883,9.0433982,-5.4101049868550035,70405.24739531214,21459.51940609113,284.04007426230237,86.57541463547386,-14.393994305282831,-4.387289464473724,0.04473872,0.1360675048347518,0.07200000000000001,0.2189794510907359,131.59078,18.20076026453332
801.4,56.1830885,9.0433986,-5.318241469794998,70405.35684391994,21459.552766026787,284.1214884589426,86.60022968263365,-14.320911150425673,-4.3650137186050415,-0.04473872,0.3226154979172526,-0.07200000000000001,0.5191993836668144,131.59078,-7.895142105045791
801.6,56.1830887,9.0433992,-5.219816272944996,70405.4992529631,21459.59617230314,284.2436327324249,86.63745925721014,-14.24780236557126,-4.342730160802603,-0.17895488,0.41247061800237844,-0.28800000000000003,0.6638072009250879,131.59078,-23.45413731599608
801.8,56.1830891,9.0434011,-5.193569553785011,70405.91300512866,21459.722283963205,284.63047654600814,86.75536925159395,-14.101495075970888,-4.298135698772967,0.08947744,2.1156495566638327,0.14400000000000002,3.4048083646513794,85.79864,2.421774542737636
802.0,56.1830895,9.0434024,-5.154199475045004,70406.2154915126,21459.814481813028,284.8951301211491,86.83603566128295,-13.955264672636986,-4.253564671613276,0.17895488,0.23030665705058895,0.28800000000000003,0.370642685075532,85.79864,37.84823174503737
802.2,56.1830897,9.0434028,-5.28871391074,70406.32494011801,21459.847841747956,284.9765443112701,86.86085070640547,-13.882181514054537,-4.231288925744593,0.26843232,0.6579026149745143,0.432,1.0587917642293976,85.79864,22.19606077217949
802.4,56.1830901,9.0434032,-5.318241469794998,70406.49225055167,21459.898837968136,285.05791253596544,86.88565174129326,-13.736066464334726,-4.186753057874739,-0.02236936,0.6521733103923832,-0.036000000000000004,1.049571341072154,85.79864,-1.9644588897287396
802.6,56.1830905,9.0434033,-5.337926509164987,70406.63978623673,21459.94380684494,285.07818564539775,86.89183098508511,-13.589989863336086,-4.142228910699487,-0.02236936,0.23030665705058895,-0.036000000000000004,0.370642685075532,85.79864,-5.547656273789921
802.8,56.1830906,9.0434032,-5.3707349081150255,70406.68161384545,21459.956555900077,285.0577976256609,86.88561671663774,-13.553486734628677,-4.131102756597102,0.0,0.2730528369283689,0.0,0.4394360021664133,85.79864,0.0
803.0,56.1830908,9.0434029,-5.501968503915009,70406.7768689211,21459.985589647134,284.9966565486975,86.8669809163548,-13.480493295937777,-4.108854356221855,-0.04473872,0.3042561903392863,-0.07200000000000001,0.489652938314476,85.79864,-8.364994453540968
803.2,56.1830909,9.0434026,-5.554461942235008,70406.848073439,21460.007292784194,284.93553845374845,86.84835212101461,-13.444015800952911,-4.097736015915871,0.04473872,0.29080168,0.07200000000000001,0.468,85.79864,8.74616226255521
