time,lat,lon,elevation,horz_distance_ft,horz_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle
1524.8,56.1813226,9.0410571,818.72047243767,256673.78469546992,78234.16957517955,0.08947744,65.80564245140597,0.14400000000000002,105.90392967213256,357.105,0.07790633634407937
1525.0,56.1813739,9.0410536,818.828740154205,256692.53843059487,78239.88571364564,-0.6487114399999999,62.275342071079194,-1.044,100.22246119508341,358.50016,-0.5968186139146502
1525.2,56.1814235,9.0410524,818.854986873365,256710.65923364263,78245.40893441459,0.22369360000000002,61.2025730479677,0.36000000000000004,98.49600657894715,359.98328,0.20941345231600805
1525.4,56.1814724,9.0410538,818.5564304429199,256728.52495067695,78250.85440496665,1.677702,60.605362820693045,2.7,97.53488975746065,1.78216,1.5856798244855728
1525.6,56.1815205,9.0410568,817.78871390749,256746.1067738786,78256.21334467852,3.42251208,59.50238407118492,5.508,95.75981729305877,2.21774,3.291963391333393
1525.8,56.1815682,9.0410612,816.6797900229799,256763.55489189495,78261.5315310499,3.93700736,59.321606878414876,6.336,95.46888456455328,3.82137,3.796990713225168
1526.0,56.1816153,9.0410671,814.92782151905,256780.80272143424,78266.78866949347,7.76216792,58.4874712469243,12.492,94.12647321556248,4.07523,7.559834545403183
1526.2,56.1816617,9.0410734,812.3195538025251,256797.80142763542,78271.9698751436,10.11095072,57.502501209381286,16.272,92.54131738850491,4.68422,9.97265774116382
1526.4,56.1817075,9.0410806,809.0485564272101,256814.5966056753,78277.08904541015,12.1913012,56.96626209121819,19.62,91.67832406845143,5.46616,12.079605805217156
1526.6,56.1817526,9.0410887,805.2263779495349,256831.15433157491,78282.13584026435,13.89137256,56.05638431419078,22.356,90.21401753607918,6.04474,13.918124520326744
1526.8,56.1817972,9.0410977,800.93175852698,256847.5498177576,78287.13318445283,15.56907456,55.66377806495702,25.056,89.58217894201948,6.98152,15.626225761443948
1527.0,56.1818414,9.0411075,796.10892388133,256863.81930414488,78292.09212390368,17.40336208,55.43071439181526,28.008000000000003,89.20709926906042,7.2746,17.430517622715715
1527.2,56.1818855,9.0411177,790.784120731745,256880.0627615749,78297.04312972835,19.081064079999997,55.40179248679426,30.708,89.16055396866935,7.58214,19.004342676868138
1527.4,56.1819299,9.0411285,785.0164041963351,256896.43090037702,78302.03213843523,20.44559504,56.12718936244349,32.904,90.32796723053166,7.94765,20.01529429131617
1527.6,56.1819744,9.0411395,778.68110235909,256912.84075395553,78307.03386180596,22.52594552,55.74811637480627,36.252,89.71790831266634,7.81952,22.001983036289626
1527.8,56.1820187,9.0411502,771.827427818435,256929.16996163342,78312.01100430619,24.29312496,55.76420780091583,39.096,89.74380495610825,7.42131,23.539872349577145
1528.0,56.1820633,9.0411602,764.52099737227,256945.58948092788,78317.01567378713,25.74713336,56.269590409294445,41.436,90.5571395307957,6.74742,24.587290637081175
1528.2,56.1821084,9.0411692,756.69947506259,256962.16648576327,78322.06834486096,27.53668216,56.90176023345087,44.316,91.57451837711189,5.9546,25.823906590069434
1528.4,56.182154,9.041177,748.26115485265,256978.90004912356,78327.16873497318,29.751248800000003,57.01249516977076,47.88,91.75272900573584,4.99542,27.55723437882364
1528.6,56.1821995,9.041183,739.307742779195,256995.56634304734,78332.24862136114,31.33947336,56.804196233992805,50.436,91.41750431946828,3.35527,28.885984150403075
1528.8,56.1822451,9.0411861,730.0065616768701,257012.23624573174,78337.32960769934,32.14477032,56.82557606241508,51.732,91.45191182255294,0.93441,29.49572740767215
1529.0,56.1822911,9.0411862,720.38057742494,257029.04031422373,78342.4514877757,33.53167064,57.875776997556855,53.964,93.14204661698174,359.16264,30.08685032199181
1529.2,56.1823376,9.0411833,710.3608923856101,257046.03729541987,78347.63216764429,34.98567904,58.13655939312633,56.304,93.56173525539167,356.8518,31.038876063661498
