$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,54b7a63cc1dbbe5e6bf380dc
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$IMU,12564.235,-5.432,7.690,0.000,0.21289,-0.00927,0.95556,23.65
$IMU,12564.312,-13.977,31.555,3.356,0.16503,-0.03173,1.02392,23.75
$IMU,12564.388,-10.192,37.780,6.896,0.01904,-0.09082,0.98486,23.74
$BARO,12564.434,101438.43,23.31
$MAG,12564.440,-0.418,-0.621,-0.165,21.8
$IMU,12564.464,0.244,28.137,10.742,0.03076,-0.05029,0.98583,23.77
$BARO,12564.474,101438.09,23.32
$HUM,12564.478,45.8,23.7
$BARO,12564.515,101449.53,23.32
$MAG,12564.536,-0.418,-0.628,-0.165,21.9
$IMU,12564.541,4.333,20.202,16.845,-0.00976,-0.02490,0.97167,23.77
$BARO,12564.555,101442.68,23.32
$HUM,12564.559,45.8,23.7
$BARO,12564.595,101443.02,23.33
$IMU,12564.617,6.225,9.643,11.718,-0.02050,-0.00048,0.93652,23.77
$MAG,12564.632,-0.418,-0.634,-0.163,21.8
$BARO,12564.635,101433.44,23.33
$HUM,12564.639,45.7,23.7
$BARO,12564.675,101434.63,23.33
$IMU,12564.694,7.141,-4.760,8.117,0.03320,-0.02392,0.96142,23.79
$BARO,12564.716,101437.68,23.33
$HUM,12564.719,45.7,23.7
$MAG,12564.729,-0.409,-0.634,-0.148,21.8
$BARO,12564.756,101433.29,23.34
$IMU,12564.770,3.784,-2.868,5.859,0.00488,0.02392,1.00976,23.77
$BARO,12564.796,101433.68,23.33
$HUM,12564.799,45.8,23.8
$MAG,12564.825,-0.417,-0.622,-0.162,21.9
$BARO,12564.836,101429.37,23.34
$IMU,12564.847,-1.403,-0.915,3.051,-0.00048,0.01660,1.01123,23.81
$BARO,12564.876,101430.56,23.34
$HUM,12564.880,45.6,23.7
$BARO,12564.917,101422.57,23.34
$MAG,12564.921,-0.409,-0.624,-0.153,21.9
$IMU,12564.923,-4.394,-0.244,0.976,0.02832,-0.01269,1.02246,23.79
$BARO,12564.957,101431.76,23.34
$HUM,12564.960,45.7,23.7
$BARO,12564.997,101432.68,23.35
$IMU,12564.999,-4.821,2.746,0.671,-0.01123,-0.03466,1.00390,23.82
$MAG,12565.017,-0.421,-0.627,-0.166,21.8
$BARO,12565.037,101423.64,23.34
$HUM,12565.040,45.8,23.7
$IMU,12565.076,-1.037,0.366,0.244,-0.00195,-0.03710,1.00976,23.78
$BARO,12565.077,101424.30,23.35
$MAG,12565.113,-0.423,-0.625,-0.160,21.9
$BARO,12565.118,101432.22,23.34
$HUM,12565.120,45.7,23.7
$IMU,12565.152,2.380,-2.380,0.671,0.00585,-0.03271,1.01269,23.87
$BARO,12565.158,101435.29,23.35
$VBAT,12565.158,4.127
$BARO,12565.198,101436.41,23.34
$HUM,12565.200,45.8,23.7
$MAG,12565.210,-0.424,-0.627,-0.165,21.8
$IMU,12565.229,3.601,-3.784,1.342,0.03271,-0.01318,1.01806,23.81
$BARO,12565.238,101434.49,23.35
$BARO,12565.278,101444.07,23.35
$HUM,12565.281,45.7,23.8
$IMU,12565.305,1.953,-2.258,2.380,0.03320,-0.00830,1.00634,23.86
$MAG,12565.306,-0.421,-0.625,-0.151,21.8
$BARO,12565.319,101434.29,23.35
$BARO,12565.359,101433.02,23.36
$HUM,12565.361,45.6,23.8
$IMU,12565.382,0.000,-0.305,0.000,0.01416,-0.00292,1.00488,23.85
$BARO,12565.399,101439.34,23.35
$MAG,12565.402,-0.429,-0.625,-0.154,21.8
$BARO,12565.439,101440.07,23.35
$HUM,12565.441,45.7,23.8
$IMU,12565.458,-1.831,-1.037,-3.173,0.01416,-0.02099,1.00292,23.81
$BARO,12565.479,101440.95,23.35
$MAG,12565.498,-0.429,-0.621,-0.157,21.8
$BARO,12565.520,101437.22,23.36
$HUM,12565.521,45.7,23.8
$IMU,12565.535,-1.647,-2.075,-3.967,0.01904,-0.03222,1.01220,23.90
$BARO,12565.560,101430.37,23.35
$MAG,12565.594,-0.441,-0.618,-0.157,21.9
$BARO,12565.600,101431.02,23.36
$HUM,12565.602,45.7,23.8
$IMU,12565.611,-0.732,-3.662,-1.586,0.04736,-0.04101,1.01220,23.87
$BARO,12565.640,101438.41,23.36
$BARO,12565.680,101440.21,23.36
$HUM,12565.682,45.7,23.8
$IMU,12565.687,1.159,-2.258,0.915,0.03173,-0.01464,1.01855,23.87
$MAG,12565.690,-0.438,-0.625,-0.157,21.9
