time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2023-04-09T07:28:07.40Z,51.0245514,5.5201554,1348.562,-16.88,5.83,21.29,4307.536,5007.471,224.70,160.95330,7.66592,3,4
2023-04-09T07:28:07.60Z,51.0238925,5.5205433,1260.528,-18.41,6.39,23.06,1904.139,2209.380,96.17,160.86574,3.90365,3,4
2023-04-09T07:28:07.80Z,51.0167394,5.5246677,283.871,-1.86,0.36,2.70,1174.856,1382.874,39.04,160.86574,4.71886,3,4
2023-04-09T07:28:08.00Z,51.0159574,5.5251161,174.914,0.29,-0.04,-0.66,803.097,952.791,23.55,160.86574,5.14861,3,4
2023-04-09T07:28:08.20Z,51.0156785,5.5252634,134.521,0.00,-0.01,-0.04,607.534,727.155,14.30,160.86574,5.39289,3,5
2023-04-09T07:28:08.40Z,51.0156119,5.5252953,125.629,-0.07,0.05,0.04,29.065,36.884,0.79,160.86574,5.40609,3,6
2023-04-09T07:28:08.60Z,51.0156134,5.5252900,125.503,-0.01,0.05,-0.06,23.135,29.582,0.97,160.86574,5.42216,3,6
2023-04-09T07:28:08.80Z,51.0156131,5.5252930,125.789,0.06,-0.08,0.04,20.401,26.164,0.80,160.86574,5.43543,3,6
2023-04-09T07:28:09.00Z,51.0156106,5.5253021,125.483,-0.01,0.10,0.19,18.609,23.998,0.54,160.86574,5.44445,3,6
2023-04-09T07:28:09.20Z,51.0156084,5.5253011,125.884,-0.04,-0.01,0.19,17.482,22.623,0.69,160.86574,5.45583,3,6
2023-04-09T07:28:09.40Z,51.0156067,5.5253055,125.972,-0.01,0.04,0.14,16.732,21.779,0.78,160.86574,5.46870,3,6
2023-04-09T07:28:09.60Z,51.0156058,5.5253058,126.332,-0.03,-0.18,0.25,15.806,20.725,0.74,160.86574,5.48089,3,6
2023-04-09T07:28:09.80Z,51.0156052,5.5253030,126.837,-0.01,-0.38,0.05,15.137,19.895,0.65,160.86574,5.49161,3,6
