time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-04-15T11:03:58.40Z,50.8489007,3.1444530,19.956,-0.53,-0.88,0.10,1.688,2.249,0.14,229.33724,5.92157,3,26
2023-04-15T11:03:58.60Z,50.8489000,3.1444503,19.880,-0.25,-1.15,0.31,1.665,2.221,0.14,248.23810,4.20196,3,26
2023-04-15T11:03:58.80Z,50.8488994,3.1444471,19.827,-0.43,-1.22,-0.30,1.643,2.193,0.09,249.49630,4.15740,3,26
2023-04-15T11:03:59.00Z,50.8488985,3.1444447,19.847,-0.67,-0.64,-0.07,1.624,2.169,0.13,242.05484,6.59719,3,26
2023-04-15T11:03:59.20Z,50.8488974,3.1444431,19.801,-0.61,-0.69,0.22,1.602,2.143,0.12,233.62370,5.00894,3,26
2023-04-15T11:03:59.40Z,50.8488960,3.1444417,19.764,-1.05,-0.54,-0.19,1.582,2.118,0.09,217.64888,4.04936,3,26
2023-04-15T11:03:59.60Z,50.8488948,3.1444403,19.792,-0.62,-0.68,-0.05,1.563,2.097,0.13,220.49126,6.45398,3,26
2023-04-15T11:03:59.80Z,50.8488938,3.1444384,19.754,-0.73,-0.88,0.33,1.546,2.076,0.14,226.55678,5.18847,3,26
2023-04-15T11:04:00.00Z,50.8488926,3.1444359,19.722,-0.72,-1.06,0.07,1.530,2.055,0.12,233.15138,3.37078,3,26
2023-04-15T11:04:00.20Z,50.8488913,3.1444337,19.714,-0.77,-0.62,-0.18,1.514,2.033,0.10,228.29308,4.68045,3,26
2023-04-15T11:04:00.40Z,50.8488902,3.1444312,19.753,-0.53,-1.39,-0.10,1.499,2.014,0.11,239.88938,4.20372,3,26
2023-04-15T11:04:00.60Z,50.8488889,3.1444293,19.761,-0.91,-0.18,-0.07,1.483,1.991,0.13,222.14538,5.60386,3,26
2023-04-15T11:04:00.80Z,50.8488877,3.1444282,19.772,-0.44,-0.77,-0.07,1.470,1.972,0.13,227.05776,9.14295,3,26
2023-04-15T11:04:01.00Z,50.8488867,3.1444263,19.753,-0.60,-0.74,0.21,1.457,1.953,0.14,229.46324,6.89317,3,27
2023-04-15T11:04:01.20Z,50.8488860,3.1444241,19.773,-0.26,-0.96,-0.19,1.444,1.935,0.13,242.93402,6.54638,3,27
2023-04-15T11:04:01.40Z,50.8488853,3.1444221,19.794,-0.45,-0.64,-0.02,1.434,1.920,0.17,240.30778,9.80352,3,27
2023-04-15T11:04:01.60Z,50.8488845,3.1444218,19.742,-0.36,0.23,0.30,1.420,1.903,0.16,207.92618,13.34076,3,27
2023-04-15T11:04:01.80Z,50.8488835,3.1444214,19.692,-0.85,-0.66,0.19,1.404,1.885,0.12,216.61006,4.98315,3,27
2023-04-15T11:04:02.00Z,50.8488820,3.1444200,19.697,-0.87,-0.47,-0.07,1.392,1.871,0.14,213.73918,6.95780,3,26
2023-04-15T11:04:02.20Z,50.8488808,3.1444182,19.721,-0.48,-0.86,-0.09,1.379,1.855,0.12,229.53744,5.89414,3,26
2023-04-15T11:04:02.40Z,50.8488801,3.1444158,19.693,-0.43,-0.99,0.31,1.367,1.840,0.13,239.71390,4.80950,3,27
2023-04-15T11:04:02.60Z,50.8488795,3.1444129,19.708,-0.30,-1.07,-0.41,1.356,1.825,0.12,246.78274,4.99687,3,27
2023-04-15T11:04:02.80Z,50.8488788,3.1444108,19.725,-0.38,-0.51,-0.08,1.344,1.810,0.11,242.63972,7.47682,3,27
2023-04-15T11:04:03.00Z,50.8488780,3.1444091,19.701,-0.49,-0.73,0.21,1.333,1.796,0.12,238.27240,5.49224,3,27
2023-04-15T11:04:03.20Z,50.8488769,3.1444071,19.685,-0.82,-0.76,-0.13,1.322,1.783,0.11,228.59928,4.28744,3,27
2023-04-15T11:04:03.40Z,50.8488760,3.1444049,19.715,-0.27,-0.96,-0.02,1.312,1.772,0.12,238.74934,5.32009,3,27
2023-04-15T11:04:03.60Z,50.8488756,3.1444026,19.714,-0.11,-0.86,0.16,1.302,1.759,0.11,250.13686,5.64120,3,27
2023-04-15T11:04:03.80Z,50.8488756,3.1443999,19.702,0.12,-1.07,0.10,1.291,1.747,0.13,263.42072,5.59836,3,27
2023-04-15T11:04:04.00Z,50.8488759,3.1443971,19.705,0.22,-1.12,-0.09,1.281,1.735,0.11,273.64244,4.71453,3,27
2023-04-15T11:04:04.20Z,50.8488757,3.1443944,19.722,-0.35,-0.92,-0.19,1.271,1.724,0.11,261.87036,4.90892,3,27
2023-04-15T11:04:04.40Z,50.8488753,3.1443913,19.682,-0.05,-1.27,0.36,1.261,1.713,0.14,265.27428,4.31392,3,27
2023-04-15T11:04:04.60Z,50.8488746,3.1443874,19.631,-0.64,-1.48,0.04,1.251,1.702,0.12,252.89368,3.11675,3,27
2023-04-15T11:04:04.80Z,50.8488740,3.1443835,19.577,-0.01,-1.29,0.57,1.242,1.692,0.13,258.82234,4.25377,3,27
2023-04-15T11:04:05.00Z,50.8488742,3.1443803,19.525,0.19,-0.87,0.14,1.234,1.682,0.12,263.50898,8.48969,3,27
2023-04-15T11:04:05.20Z,50.8488749,3.1443781,19.574,0.57,-0.85,-0.22,1.226,1.672,0.08,290.71774,5.92172,3,27
2023-04-15T11:04:05.40Z,50.8488754,3.1443763,19.625,0.05,-0.39,-0.22,1.217,1.662,0.10,288.67350,14.38002,3,27
2023-04-15T11:04:05.60Z,50.8488751,3.1443750,19.674,-0.35,-0.54,-0.03,1.209,1.653,0.13,249.11774,8.04048,3,27
2023-04-15T11:04:05.80Z,50.8488742,3.1443735,19.711,-0.61,-0.60,-0.24,1.202,1.644,0.10,234.29342,6.48081,3,27
2023-04-15T11:04:06.00Z,50.8488731,3.1443718,19.730,-0.46,-0.78,0.00,1.193,1.633,0.11,236.70352,6.75538,3,27
2023-04-15T11:04:06.20Z,50.8488726,3.1443695,19.714,-0.10,-0.90,0.12,1.185,1.623,0.10,249.07022,7.39032,3,27
2023-04-15T11:04:06.40Z,50.8488725,3.1443669,19.683,-0.01,-0.93,0.10,1.179,1.613,0.12,256.57332,9.60248,3,27
2023-04-15T11:04:06.60Z,50.8488727,3.1443649,19.720,0.12,-0.53,-0.13,1.171,1.603,0.11,264.98120,14.01718,3,27
2023-04-15T11:04:06.80Z,50.8488730,3.1443639,19.727,0.24,-0.25,0.05,1.166,1.595,0.11,272.08864,34.07508,3,27
2023-04-15T11:04:07.00Z,50.8488736,3.1443633,19.708,0.49,-0.23,0.01,1.160,1.586,0.09,323.96680,15.35684,3,27
2023-04-15T11:04:07.20Z,50.8488747,3.1443627,19.709,0.67,-0.19,-0.04,1.153,1.576,0.10,337.18556,10.88414,3,27
2023-04-15T11:04:07.40Z,50.8488757,3.1443622,19.677,0.58,-0.07,0.05,1.149,1.569,0.14,341.91148,16.36536,3,27
2023-04-15T11:04:07.60Z,50.8488767,3.1443618,19.689,0.41,-0.22,-0.02,1.144,1.561,0.11,336.87840,17.35573,3,27
2023-04-15T11:04:07.80Z,50.8488775,3.1443610,19.695,0.55,-0.22,-0.06,1.138,1.553,0.11,337.61780,13.88381,3,26
2023-04-15T11:04:08.00Z,50.8488785,3.1443603,19.680,0.58,-0.35,0.16,1.134,1.545,0.08,333.16524,14.42027,3,26
2023-04-15T11:04:08.20Z,50.8488791,3.1443591,19.652,-0.02,-0.50,0.14,1.129,1.537,0.13,306.62602,17.54029,3,27
2023-04-15T11:04:08.40Z,50.8488793,3.1443579,19.652,0.18,-0.31,-0.06,1.123,1.528,0.09,304.25860,22.52148,3,27
2023-04-15T11:04:08.60Z,50.8488796,3.1443572,19.657,0.15,-0.20,-0.02,1.118,1.520,0.10,304.63076,38.71562,3,27
2023-04-15T11:04:08.80Z,50.8488798,3.1443564,19.655,-0.05,-0.34,0.04,1.111,1.511,0.12,270.16816,19.99788,3,27
2023-04-15T11:04:09.00Z,50.8488798,3.1443556,19.645,0.04,-0.16,-0.05,1.105,1.503,0.08,272.94990,38.35361,3,27
2023-04-15T11:04:09.20Z,50.8488799,3.1443552,19.649,-0.03,-0.12,-0.06,1.099,1.494,0.11,272.94990,38.35392,3,27
2023-04-15T11:04:09.40Z,50.8488799,3.1443549,19.655,-0.01,-0.12,0.08,1.093,1.485,0.11,272.94990,38.35427,3,27
2023-04-15T11:04:09.60Z,50.8488799,3.1443556,19.653,-0.04,0.54,0.00,1.086,1.477,0.08,111.27418,12.36950,3,27
2023-04-15T11:04:09.80Z,50.8488796,3.1443562,19.640,-0.45,-0.17,0.10,1.080,1.469,0.13,166.99234,9.65462,3,27
2023-04-15T11:04:10.00Z,50.8488784,3.1443560,19.585,-0.93,-0.05,0.36,1.074,1.462,0.14,179.64220,4.96528,3,27
2023-04-15T11:04:10.20Z,50.8488771,3.1443556,19.545,-0.48,-0.27,0.10,1.068,1.454,0.12,187.80010,8.10964,3,27
2023-04-15T11:04:10.40Z,50.8488770,3.1443547,19.583,0.24,-0.42,-0.34,1.063,1.447,0.10,215.31010,14.21160,3,27
2023-04-15T11:04:10.60Z,50.8488770,3.1443534,19.607,-0.28,-0.59,-0.08,1.057,1.440,0.10,237.94376,7.89833,3,27
2023-04-15T11:04:10.80Z,50.8488766,3.1443517,19.610,-0.24,-0.76,0.16,1.052,1.432,0.10,246.06830,6.84949,3,27
2023-04-15T11:04:11.00Z,50.8488754,3.1443489,19.562,-1.02,-1.18,0.21,1.048,1.425,0.16,232.27920,3.21050,3,27
2023-04-15T11:04:11.20Z,50.8488739,3.1443466,19.514,-0.59,-0.38,0.22,1.045,1.420,0.18,230.19520,9.23359,3,27
2023-04-15T11:04:11.40Z,50.8488737,3.1443460,19.560,0.11,-0.02,-0.21,1.042,1.413,0.15,230.19520,9.23595,3,27
2023-04-15T11:04:11.60Z,50.8488740,3.1443460,19.594,0.23,0.04,-0.20,1.039,1.407,0.18,243.56646,28.36389,3,27
2023-04-15T11:04:11.80Z,50.8488743,3.1443460,19.614,0.12,-0.04,0.05,1.036,1.401,0.10,243.56646,28.36432,3,27
2023-04-15T11:04:12.00Z,50.8488744,3.1443454,19.607,-0.01,-0.41,0.03,1.032,1.395,0.10,261.95590,17.87487,3,27
2023-04-15T11:04:12.20Z,50.8488747,3.1443444,19.598,0.31,-0.33,0.03,1.029,1.389,0.10,286.85680,18.38021,3,27
2023-04-15T11:04:12.40Z,50.8488753,3.1443437,19.578,0.50,-0.20,0.10,1.027,1.382,0.10,320.37260,13.55987,3,27
2023-04-15T11:04:12.60Z,50.8488760,3.1443435,19.594,0.22,0.01,-0.19,1.023,1.376,0.16,332.06698,21.49274,3,27
2023-04-15T11:04:12.80Z,50.8488763,3.1443437,19.617,0.13,0.11,-0.03,1.020,1.370,0.16,348.51796,38.40919,3,27
2023-04-15T11:04:13.00Z,50.8488763,3.1443439,19.612,-0.18,-0.01,0.07,1.015,1.364,0.14,235.69210,26.36886,3,28
2023-04-15T11:04:13.20Z,50.8488759,3.1443432,19.598,-0.27,-0.50,0.00,1.010,1.357,0.11,240.79302,9.69956,3,28
2023-04-15T11:04:13.40Z,50.8488754,3.1443417,19.604,-0.41,-0.64,-0.01,1.006,1.352,0.13,238.82966,9.07229,3,28
2023-04-15T11:04:13.60Z,50.8488748,3.1443406,19.595,-0.21,-0.17,0.01,1.002,1.346,0.12,234.23268,17.16456,3,28
2023-04-15T11:04:13.80Z,50.8488751,3.1443398,19.621,0.45,-0.40,-0.11,0.998,1.340,0.10,295.21626,10.64792,3,28
2023-04-15T11:04:14.00Z,50.8488758,3.1443387,19.625,0.40,-0.38,-0.05,0.995,1.335,0.11,301.11624,17.09951,3,28
2023-04-15T11:04:14.20Z,50.8488769,3.1443377,19.624,0.90,-0.30,-0.04,0.993,1.331,0.11,334.11258,8.10213,3,28
2023-04-15T11:04:14.40Z,50.8488784,3.1443367,19.601,0.79,-0.46,0.14,0.990,1.326,0.10,332.41722,9.84189,3,28
2023-04-15T11:04:14.60Z,50.8488799,3.1443355,19.592,1.01,-0.35,-0.11,0.988,1.324,0.15,335.91548,11.95941,3,28
2023-04-15T11:04:14.80Z,50.8488813,3.1443343,19.598,0.55,-0.48,0.18,0.986,1.321,0.11,327.34946,11.87847,3,28
2023-04-15T11:04:15.00Z,50.8488826,3.1443329,19.544,0.98,-0.56,0.37,0.982,1.317,0.12,329.39786,7.32851,3,28
2023-04-15T11:04:15.20Z,50.8488843,3.1443309,19.509,0.97,-0.78,-0.11,0.979,1.313,0.10,324.99434,7.03610,3,28
2023-04-15T11:04:15.40Z,50.8488852,3.1443284,19.486,0.16,-1.00,-0.05,0.975,1.309,0.11,303.25604,7.42836,3,28
2023-04-15T11:04:15.60Z,50.8488855,3.1443259,19.459,0.20,-0.71,0.10,0.971,1.305,0.11,296.40742,9.27954,3,28
2023-04-15T11:04:15.80Z,50.8488858,3.1443238,19.496,0.16,-0.82,-0.27,0.967,1.301,0.10,288.04444,8.68778,3,28
2023-04-15T11:04:16.00Z,50.8488862,3.1443213,19.508,0.35,-0.93,-0.10,0.963,1.296,0.09,289.51920,6.61480,3,28
2023-04-15T11:04:16.20Z,50.8488866,3.1443185,19.467,0.26,-1.01,0.19,0.959,1.292,0.09,286.99752,6.76233,3,28
2023-04-15T11:04:16.40Z,50.8488872,3.1443165,19.478,0.39,-0.50,-0.11,0.955,1.287,0.08,292.23024,11.54675,3,28
2023-04-15T11:04:16.60Z,50.8488884,3.1443155,19.480,0.91,-0.26,0.04,0.952,1.282,0.10,330.18938,7.02825,3,28
2023-04-15T11:04:16.80Z,50.8488900,3.1443147,19.429,0.93,-0.31,0.33,0.949,1.278,0.13,334.92786,8.20147,3,28
2023-04-15T11:04:17.00Z,50.8488913,3.1443132,19.426,0.56,-0.78,-0.37,0.948,1.275,0.15,323.23264,9.97022,3,28
2023-04-15T11:04:17.20Z,50.8488919,3.1443108,19.409,0.20,-0.91,0.23,0.947,1.272,0.13,300.36710,8.82831,3,28
2023-04-15T11:04:17.40Z,50.8488921,3.1443081,19.384,0.02,-0.94,0.10,0.946,1.269,0.14,287.37250,9.93154,3,27
2023-04-15T11:04:17.60Z,50.8488926,3.1443055,19.416,0.48,-0.89,-0.29,0.944,1.266,0.14,293.50754,8.76172,3,27
2023-04-15T11:04:17.80Z,50.8488934,3.1443032,19.433,0.48,-0.77,0.11,0.943,1.263,0.12,297.55652,9.27324,3,27
2023-04-15T11:04:18.00Z,50.8488948,3.1443015,19.407,0.95,-0.36,0.14,0.942,1.259,0.12,322.78482,7.45899,3,27
2023-04-15T11:04:18.20Z,50.8488956,3.1443000,19.422,-0.08,-0.67,-0.25,0.939,1.255,0.11,302.44250,10.35485,3,27
2023-04-15T11:04:18.40Z,50.8488953,3.1442980,19.415,-0.19,-0.73,0.00,0.937,1.251,0.12,275.89058,9.16911,3,27
2023-04-15T11:04:18.60Z,50.8488945,3.1442961,19.372,-0.59,-0.66,0.24,0.934,1.247,0.15,244.50674,6.63025,3,27
2023-04-15T11:04:18.80Z,50.8488936,3.1442946,19.348,-0.40,-0.47,0.04,0.933,1.244,0.15,241.01736,12.01717,3,27
2023-04-15T11:04:19.00Z,50.8488930,3.1442937,19.339,-0.32,-0.11,0.05,0.931,1.240,0.16,226.87156,16.81849,3,28
2023-04-15T11:04:19.20Z,50.8488926,3.1442939,19.319,-0.06,0.30,0.04,0.929,1.236,0.09,188.27478,25.28737,3,28
2023-04-15T11:04:19.40Z,50.8488925,3.1442952,19.309,-0.03,0.54,0.06,0.928,1.232,0.12,131.42896,20.63641,3,28
2023-04-15T11:04:19.60Z,50.8488924,3.1442969,19.347,-0.17,0.68,-0.34,0.927,1.229,0.12,111.91792,13.25555,3,28
2023-04-15T11:04:19.80Z,50.8488919,3.1442983,19.355,-0.40,0.31,0.08,0.926,1.225,0.14,125.74172,14.30188,3,28
2023-04-15T11:04:20.00Z,50.8488911,3.1442988,19.343,-0.41,0.02,-0.01,0.924,1.222,0.15,149.60670,15.22082,3,28
2023-04-15T11:04:20.20Z,50.8488903,3.1442987,19.337,-0.57,-0.11,0.02,0.922,1.218,0.14,178.04994,10.17573,3,28
2023-04-15T11:04:20.40Z,50.8488892,3.1442981,19.345,-0.70,-0.30,-0.08,0.920,1.215,0.13,193.62134,7.83637,3,28
2023-04-15T11:04:20.60Z,50.8488877,3.1442975,19.327,-0.88,-0.10,0.11,0.919,1.212,0.17,190.58438,9.31786,3,28
2023-04-15T11:04:20.80Z,50.8488861,3.1442975,19.278,-0.74,0.05,0.23,0.917,1.208,0.16,183.91590,10.05107,3,28
2023-04-15T11:04:21.00Z,50.8488854,3.1442976,19.273,-0.15,0.10,0.05,0.916,1.205,0.13,182.09870,44.08505,3,28
2023-04-15T11:04:21.20Z,50.8488854,3.1442979,19.279,0.18,0.10,-0.07,0.914,1.202,0.16,76.68377,29.53309,3,28
2023-04-15T11:04:21.40Z,50.8488857,3.1442980,19.267,0.26,0.02,0.00,0.914,1.199,0.18,42.05965,30.60320,3,28
2023-04-15T11:04:21.60Z,50.8488864,3.1442980,19.280,0.29,0.02,0.03,0.913,1.196,0.13,16.92779,22.43983,3,28
2023-04-15T11:04:21.80Z,50.8488869,3.1442977,19.301,0.25,-0.15,-0.15,0.912,1.193,0.15,0.60554,31.07005,3,28
2023-04-15T11:04:22.00Z,50.8488870,3.1442974,19.279,0.03,-0.10,0.11,0.911,1.190,0.12,0.60554,31.07049,3,28
2023-04-15T11:04:22.20Z,50.8488870,3.1442970,19.264,-0.01,-0.10,0.03,0.910,1.187,0.12,0.60554,31.07084,3,28
2023-04-15T11:04:22.40Z,50.8488868,3.1442968,19.248,-0.11,-0.02,0.10,0.910,1.185,0.19,0.60554,31.07139,3,28
2023-04-15T11:04:22.60Z,50.8488866,3.1442966,19.231,-0.14,-0.04,0.11,0.909,1.182,0.20,0.60554,31.07197,3,28
2023-04-15T11:04:22.80Z,50.8488865,3.1442965,19.239,-0.03,0.02,-0.07,0.908,1.180,0.11,0.60554,31.07229,3,28
2023-04-15T11:04:23.00Z,50.8488865,3.1442965,19.246,-0.01,0.04,0.01,0.908,1.178,0.15,0.60554,31.07271,3,28
2023-04-15T11:04:23.20Z,50.8488865,3.1442965,19.257,-0.02,0.05,-0.08,0.907,1.175,0.12,0.60554,31.07306,3,28
2023-04-15T11:04:23.40Z,50.8488865,3.1442966,19.288,0.02,0.05,-0.14,0.907,1.173,0.15,0.60554,31.07350,3,27
2023-04-15T11:04:23.60Z,50.8488864,3.1442966,19.281,-0.05,-0.02,0.01,0.906,1.170,0.16,0.60554,31.07397,3,27
2023-04-15T11:04:23.80Z,50.8488864,3.1442966,19.275,0.10,0.03,0.01,0.906,1.167,0.14,0.60554,31.07437,3,27
2023-04-15T11:04:24.00Z,50.8488866,3.1442966,19.268,0.08,0.04,0.04,0.905,1.165,0.12,0.60554,31.07471,3,27
2023-04-15T11:04:24.20Z,50.8488867,3.1442966,19.269,0.04,0.00,-0.01,0.904,1.162,0.17,0.60554,31.07521,3,27
2023-04-15T11:04:24.40Z,50.8488868,3.1442965,19.262,0.04,-0.02,0.02,0.903,1.158,0.09,0.60554,31.07548,3,27
2023-04-15T11:04:24.60Z,50.8488868,3.1442965,19.263,0.02,0.01,-0.05,0.902,1.156,0.16,0.60554,31.07593,3,27
2023-04-15T11:04:24.80Z,50.8488868,3.1442965,19.257,-0.02,-0.01,0.05,0.902,1.154,0.21,0.60554,31.07653,3,27
