time,lat,lon,elevation,horz_distance_ft,horz_distance_m,x_axis_distance_ft,x_axis_distance_m,y_axis_distance_ft,y_axis_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle,user
419.0,56.1758713,9.128534,4780.291994731536,45397.79830035587,13837.248921948458,17979.40144959395,5480.121561858163,-2660.3126566670835,-810.8632977548987,-7.113456480000001,110.45414863872807,-11.448,177.75874459502688,316.94278,-3.684867939257975,0
419.2,56.1759341,9.1284223,4783.11679788113,45430.114937035934,13847.09903280854,17956.606751665706,5473.17373792961,-2637.423072643578,-803.8865525443107,-7.06871776,109.71627224282865,-11.376000000000001,176.5712474895049,314.4068,-3.686314703194418,0
419.4,56.1759938,9.1283078,4785.524934364061,45462.05214025357,13856.833492349275,17933.243908141274,5466.052743223321,-2615.6665045395494,-797.2551505863667,-7.62795176,108.85588857030251,-12.276000000000002,175.18659400764662,313.05124,-4.008383869612471,0
419.6,56.1760525,9.1281928,4788.815616778746,45493.816077287796,13866.515140357309,17909.779971926007,5458.900935464888,-2594.275245461613,-790.7350948192179,-8.74641976,107.70249145708422,-14.076,173.33038104152428,312.39016,-4.642748994756743,0
419.8,56.1761122,9.1280765,4792.982283445395,45526.022154952334,13876.33155282946,17886.05063570384,5451.668233784381,-2572.5192800424993,-784.1038765599951,-8.97011336,108.09471236376864,-14.436,173.9615994867833,311.4858,-4.743754220231155,0
420.0,56.1761711,9.1279586,4796.45013121441,45558.27315781611,13886.161658502338,17861.99601597921,5444.336385692237,-2551.0560060329735,-777.5618706420064,-8.321401920000001,108.4729108767269,-13.392000000000001,174.57025107388716,310.76042,-4.386802200135438,0
420.2,56.1762282,9.1278388,4798.973097093665,45590.382563210806,13895.948605266642,17837.555683642626,5436.886972396052,-2530.250693783164,-771.2204114673659,-8.18718576,108.91444978421377,-13.176,175.2808391581921,310.45456,-4.298884290991308,0
420.4,56.1762845,9.1277185,4800.29527557135,45622.38085100178,13905.701683385329,17813.014121526387,5429.406704263005,-2509.7376544736326,-764.9680370856076,-6.867393519999999,108.90466113713016,-11.052,175.26508585568322,309.8231,-3.608223612153759,0
420.6,56.1763398,9.1275954,4801.6338582485105,45654.58789227312,13915.518389564833,17787.902985974448,5421.7528301466955,-2489.5907860435545,-758.827271589078,-6.710808,110.07871141745278,-10.8,177.15453687670546,308.98982,-3.4886463303269433,0
420.8,56.1763924,9.1274705,4802.467191581841,45686.47753692028,13925.238353253288,17762.427110491553,5413.987783299526,-2470.4304788820446,-752.9872099654749,-6.91213224,109.6675572002038,-11.124,176.49284821771107,307.88808,-3.6064706739076597,0
421.0,56.1764435,9.1273444,4803.451443550341,45718.23751214124,13934.918793700635,17736.70789338951,5406.148565926764,-2451.8183148540556,-747.3142223702744,-6.64369992,108.82037253064291,-10.692,175.1294364748542,306.49346,-3.4936847433856815,0
421.2,56.1764926,9.127216,4804.3503936815705,45749.959045155054,13944.587516963245,17710.5216157611,5398.166988505574,-2433.9372853003442,-741.8640845622867,-6.08446592,108.66423804331366,-9.792000000000002,174.87816234167147,304.87678,-3.2048314831191203,0
421.4,56.176543,9.1270858,4805.905511791801,45782.2521173795,13954.430445377258,17683.96789729921,5390.073415118386,-2415.5821760483086,-736.2694472623989,-5.56997064,109.54559031009786,-8.964,176.2965615092932,304.51428,-2.9107626404720115,0
421.6,56.1765914,9.1269543,4807.450787382346,45814.35503287905,13964.21541402152,17657.150802605087,5381.899564655556,-2397.9578214660287,-730.8975439853966,-6.39763696,109.61611811202563,-10.296,176.41006501897786,303.96396,-3.340222612369784,0
421.8,56.1766383,9.1268217,4810.951443550311,45846.34848843685,13973.967019275538,17630.110729641747,5373.657750416314,-2380.8815657682717,-725.6927012484521,-7.65032112,108.41172490664721,-12.312,174.47178178719906,302.17402,-4.0365162235751315,0
422.0,56.1766846,9.1266873,4813.80577425896,45878.536557789594,13983.777942814253,17602.704493490513,5365.30432963738,-2364.0250266753137,-720.5548281325027,-7.85164536,108.98379970008114,-12.636,175.39244704376526,301.5476,-4.120706335630572,0
422.2,56.1767325,9.1265527,4820.823490794365,45911.06987989417,13993.694099391727,17575.25651430781,5356.938185582461,-2346.584254745394,-715.238880848512,-11.31889616,108.80024392812845,-18.215999999999998,175.09704262493983,301.34396,-5.9393285000423015,0
422.4,56.1767812,9.1264175,4827.87401572872,45943.86392407347,14003.689724057578,17547.68585768598,5348.534649444104,-2328.8515260890126,-709.8339451542124,-13.46635472,109.70254581314224,-21.672,176.5491569393635,301.40038,-6.99823815457224,0
422.6,56.1768291,9.1262809,4833.572834626336,45976.74148273258,14013.710803936872,17519.830648893956,5340.04438180424,-2311.4113923981786,-704.5181924048811,-13.734787039999999,110.39954526299518,-22.104,177.67086896843836,300.61782,-7.091719076111549,0
422.8,56.1768755,9.1261446,4838.582677146001,46009.278484831426,14023.628082176601,17492.0376160827,5331.573065403325,-2294.518829807639,-699.3693393282592,-13.757156400000001,109.55682208737153,-22.14,176.3146373050179,300.32086,-7.157224948286383,0
423.0,56.1769208,9.1260075,4845.33464564991,46041.74808668549,14033.52481682172,17464.082437747624,5323.052327046753,-2278.028184555471,-694.3429906545207,-14.49534528,108.86215152410487,-23.328000000000003,175.19667325608668,298.61784,-7.5845032746451375,0
423.2,56.1769667,9.1258696,4852.31627294647,46074.46978985861,14043.498391948888,17435.963979133172,5314.481820861052,-2261.3186856992543,-689.2499354034662,-15.39011968,109.23108975080501,-24.768,175.79042185511702,299.23594,-8.0199008830689,0
423.4,56.1770131,9.1257303,4858.914041975315,46107.53003206208,14053.575153772506,17407.560099269962,5305.824318278697,-2244.427070941776,-684.1013712249696,-16.41911024,110.6893617843619,-26.424,178.13728350909585,299.89476,-8.437446540639636,0
423.6,56.1770591,9.12559,4865.429790006786,46140.69106900277,14063.68263783203,17378.952871609712,5297.104835287842,-2227.6818331107497,-678.9974227342755,-17.134929760000002,111.38076561414789,-27.576,179.24999025941395,299.51432,-8.74587449839569,0
423.8,56.1771028,9.1254518,4871.3385826576805,46173.06139578197,14073.549113434328,17350.77497193101,5288.516211465758,-2211.775624167174,-674.1492102481425,-17.1125604,109.51232899922636,-27.540000000000003,176.24303261122128,298.75056,-8.881302144549208,0
424.0,56.1771403,9.1253126,4874.26509184402,46204.56013997089,14083.14993066311,17322.39756805566,5279.8667787645245,-2198.1337133459747,-669.9911558302119,-15.25590352,108.33203910116964,-24.552000000000003,174.34353989752532,296.55872,-8.015988365799693,0
