time,lat,lon,elevation,horz_distance_ft,horz_distance_m,x_axis_distance_ft,x_axis_distance_m,y_axis_distance_ft,y_axis_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle
0.0,56.1832631,9.0407279,-29.120734908019998,0.0,0.0,0.0,0.0,0.0,0.0,0.73818888,10.746632605980466,1.1880000000000002,17.29503096267827,277.79158,3.9294889384529594
0.2,56.1832626,9.0407206,-27.933070866030008,1.498410303729777,0.45671546057683604,-1.4865333025809377,-0.4530953505891375,-0.1834576316177845,-0.05591788701713085,0.71581952,10.903818274828986,1.1520000000000001,17.547996808752842,278.68672,3.75599348079939
0.4,56.1832627,9.0407225,-23.809055118014996,1.8872190885931364,0.5752243782031881,-1.099620872642845,-0.33516444195993245,-0.14671320095658302,-0.044718184508383274,0.62634208,10.386250668411597,1.0080000000000002,16.715052378021433,278.70604,3.4510383586664575
0.6,56.1832602,9.0407311,-19.356955380499997,3.8630374890879153,1.1774538266739967,0.6523037445731461,0.19882218138081953,-1.0585775785148144,-0.3226544465869665,0.53686464,10.819927860331326,0.864,17.412988255896803,278.77816,2.8405801137004496
0.8,56.1832553,9.0407294,-15.780839894949992,5.686233746078459,1.7331640458047142,0.3071563735138625,0.0936212626984343,-2.8480634577572346,-0.8680897420272231,0.49212592,11.050961931932322,0.792,17.784801601367388,279.25922,2.5498342326647165
1.0,56.1832488,9.0407303,-11.364829396280001,8.067789252222836,2.45906216407752,0.4918427725788206,0.14991367713082582,-5.221491754055023,-1.5915106870234013,0.44738720000000004,10.966463242313779,0.7200000000000001,17.6488141244674,279.18464,2.3361398615736917
1.2,56.1832412,9.0407363,-3.9895013123200016,11.101301524576717,3.3836767046909833,1.7153793475590646,0.5228476251941174,-7.995982002466917,-2.437175314873457,-1.20794544,11.05836274428833,-1.9440000000000002,17.796712055882683,279.18808,-6.233911791840137
1.4,56.1832323,9.0407412,1.371391076110001,14.502330761383277,4.420310416069622,2.715182262705639,0.8275875537074171,-11.24531178548932,-3.427571033127606,-1.94613432,11.114150726880458,-3.132,17.88649412266138,279.0044,-9.932037460569491
1.6,56.1832268,9.0407412,3.8681102362050126,16.511511701718103,5.032708766683676,2.716368753230199,0.8279491960420273,-13.253688860684633,-4.039724364876747,0.38027912,11.076899609685372,0.6120000000000001,17.826544252883114,279.0173,1.9662392416579122
1.8,56.1832217,9.0407398,6.3385826771400104,18.396276997723287,5.607185228906056,2.432359392987564,0.7413831430021673,-15.116170577704906,-4.607408792711794,0.6487114399999999,10.951600946132316,1.044,17.62489557415873,279.18648,3.3899197007477526
2.0,56.1832172,9.0407336,8.444881889729999,20.469398388167445,6.239072628713435,1.1707019202876836,0.35682994534727186,-16.760134022682905,-5.108488850295544,0.93951312,10.79819310441519,1.512,17.37800955230489,279.69486,4.972583462607534
2.2,56.1832157,9.0407232,9.104330708625,22.657912046459522,6.906131591760861,-0.9469316208269447,-0.2886247580172494,-17.309124059975147,-5.275821013376117,2.16982792,11.073013961029613,3.492,17.820290906716423,279.69756,11.086989672363222
2.4,56.1832148,9.0407105,10.83333333329,25.266103516905282,7.70110835195273,-3.533089035889134,-1.0768855381174944,-17.639294605702162,-5.376456996425986,1.92376496,10.692203090557275,3.096,17.20743513717254,280.05106,10.199657280084377
2.6,56.1832137,9.0407011,11.843832020950003,27.222881315614927,8.29753422499943,-5.447159367846325,-1.6602941752644256,-18.042099956423044,-5.49923206679523,1.99087304,10.489321831956612,3.204,16.88092935830252,280.59532,10.746905504237828
2.8,56.1832128,9.0406919,12.463910761104998,29.125825451452723,8.877551597602789,-7.320542954839766,-2.2313014926039614,-18.371849112212658,-5.599739610217512,2.3487828,10.357690053249218,3.7800000000000002,16.669088517372508,280.98592,12.776712831014796
3.0,56.1832123,9.040681,12.883858267665005,31.353995087303243,9.556697702610029,-9.540217348141596,-2.9078582476940937,-18.55573846772313,-5.655789085663855,2.14745856,10.318265879136133,3.456,16.60564145102501,281.21492,11.756685897796464
