time,lat,lon,elevation,horz_distance_ft,horz_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle
0.0,56.183919,9.0405403,-369.19947506414,0.0,0.0,85.29436968,41.81737515851561,137.268,67.29855059360492,0.0,63.88261602087386
0.6,56.1844337,9.0400971,-838.43175852683,208.5788288981231,63.57482704814793,-19.28238832,7.289013994021613,-31.031999999999996,11.730532468733038,0.0,-69.29270274494294
0.8,56.184307,9.0402212,-696.60104986598,261.3180371673461,79.6497377286071,23.86810712,15.2872441913497,38.412,24.60243792797779,0.0,57.36091205290943
1.0,56.1843387,9.0401555,-798.041338579485,279.0169782744015,85.0443749780376,-10.46886048,7.493602050392062,-16.848,12.059785072711703,0.0,-54.404942679928894
1.2,56.1843521,9.0401173,-836.400918631825,288.21079300252404,87.84664970716935,22.74963912,17.24840123595367,36.612,27.758614662839353,0.0,52.83119563857855
1.4,56.1843931,9.0400716,-855.3346456658701,305.84618423004014,93.22191695331625,-25.680025280000002,12.135207709204307,-41.328,19.529726265362758,0.0,-64.70671987549439
1.6,56.1845917,9.0399091,-1052.7559055076001,385.5921353298118,117.52848284852666,-14.36112912,8.633558745513048,-23.112000000000002,13.894367779787606,0.0,-58.986746901772186
1.8,56.1846561,9.0398322,-1124.032152226475,413.85682620535084,126.14356062739095,-26.776123920000003,11.850378269860427,-43.092000000000006,19.071337656284104,0.0,-66.12713239219805
2.0,56.1847842,9.0397301,-1247.34908135984,465.0669815482415,141.75241597590403,-6.867393519999999,6.977555244910187,-11.052,11.229288134160598,0.0,-44.5441175831392
2.2,56.1846013,9.039891,-1063.9566929091302,539.4889888164075,164.43624379124105,-25.85898016,8.856515250112318,-41.616,14.25318153957214,0.0,-71.0940357361681
2.4,56.1845135,9.0399737,-943.0741469778551,575.7186157063886,175.4790340673073,-1.2303148000000002,7.830074864957949,-1.9800000000000002,12.60128564869474,0.0,-8.92969363888178
2.6,56.1843128,9.0401446,-763.3267716504901,656.8823725539941,200.21774715445747,7.56084368,9.523201680795465,12.168,15.32610948675495,0.0,38.44744056568341
2.8,56.184338,9.040118,-783.9206036714049,667.5646737502439,203.47371255907441,-1.7000713600000001,7.22461069696095,-2.736,11.62688539549608,0.0,-13.241744494514368
3.0,56.184597,9.0399077,-1013.3694225681251,771.4270308972873,235.13095901749324,4.71993496,8.794601435014544,7.596,14.153540899718347,0.0,28.22180978118348
3.2,56.1843589,9.0400983,-784.73097112547,866.6801535275682,264.1641107952029,-17.82837992,6.3412697079596185,-28.692,10.205285689288665,0.0,-70.42034041735145
3.4,56.1843433,9.04009,-778.03149605988,872.6244931750275,265.9759455197485,-16.95597488,8.460262293375543,-27.288,13.615474137906473,0.0,-63.48288476049337
3.6,56.1844043,9.0400336,-853.7729658758501,897.6960553421674,273.61775766829277,-29.8630956,10.88195218425866,-48.06,17.512806742495616,0.0,-69.97853041850834
