time,lat,lon,elevation,horz_distance_ft,horz_distance_m,x_axis_distance_ft,x_axis_distance_m,y_axis_distance_ft,y_axis_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle
468.0,56.1762026,9.1119814,5201.587926488381,69463.95234959626,21172.61267615694,14340.922914871015,4371.1133044702,-2530.5472180843353,-771.3107920754701,-10.804400880000001,110.93848815437048,-17.388,178.53821359025636,248.3941,-5.562545763356017
468.2,56.1761702,9.1118316,5204.386482918815,69496.6912306327,21182.591487096845,14310.429827824002,4361.819011538231,-2542.427872378379,-774.9320155037567,-10.603076640000001,111.47351473301114,-17.064,179.39925551684988,249.18284,-5.433481714251851
468.4,56.1761383,9.1116825,5207.25721782694,69529.23132838497,21192.509708891735,14280.078974606702,4352.568071477523,-2554.1256500929594,-778.4974981518462,-10.849139599999999,110.62749291065211,-17.46,178.03771519540462,249.22204,-5.601035755399522
468.6,56.1761068,9.1115333,5210.131233574961,69561.7384635352,21202.417883685528,14249.707466026535,4343.310835662298,-2565.6773315370083,-782.0184506559744,-10.82677024,110.68693190635713,-17.424,178.1333729989976,249.47086,-5.586577830251827
468.8,56.1760753,9.1113842,5213.704068220615,69594.2265652483,21212.32025708768,14219.356276353821,4334.0597930499935,-2577.22891433537,-785.5393730923533,-11.520220400000001,110.67939103367195,-18.540000000000003,178.12123713920246,249.5828,-5.942313970249151
469.0,56.1760444,9.1112351,5217.142388430575,69626.63770469173,21222.199172390036,14189.004683516687,4324.808627553168,-2588.5613361746073,-788.9934952687472,-11.520220400000001,110.25596360815624,-18.540000000000003,177.43979666354446,249.91294,-5.964970626886912
469.2,56.1760136,9.1110858,5220.462598404315,69659.07438291484,21232.08587191244,14158.612245467957,4315.545012435876,-2599.8572420813143,-792.4364873897284,-11.65443656,110.4373921255688,-18.756,177.7317775975923,249.95512,-6.024115917503464
469.4,56.1759827,9.110936,5223.776246698265,69691.61931439122,21242.00556702644,14128.117973452201,4306.250358325429,-2611.1897618360817,-795.8906394112855,-11.922868880000001,111.11421345184968,-19.188000000000002,178.82101608032542,249.87394,-6.124564812161297
469.6,56.1759526,9.1107862,5226.420603653635,69724.06406410776,21251.89472674004,14097.623183103045,4296.955546226993,-2622.230088252574,-799.2557309027761,-11.90049952,110.86833669011494,-19.152,178.42531573742556,250.25876,-6.1266155460262866
469.8,56.1759228,9.1106359,5228.894356934466,69756.56784188953,21261.80187820792,14067.026325107552,4287.6296239099465,-2633.1609641239047,-802.587461868301,-11.58732848,111.25397316724569,-18.648,179.04593756910546,250.52538,-5.946034112543476
470.0,56.175893,9.1104853,5232.109580031565,69789.12924895088,21271.72659508022,14036.36831310927,4278.285061852832,-2644.091871149838,-805.9192023295909,-11.69917528,110.94517928222487,-18.828000000000003,178.548981918128,250.67004,-6.019596825733729
470.2,56.1758633,9.1103346,5235.994094467245,69821.6976958886,21281.653457706834,14005.68982625287,4268.934259058966,-2654.986227888614,-809.2398022636771,-12.1913012,110.83127584347152,-19.62,178.36567207845798,250.97536,-6.277227417748247
470.4,56.175834,9.1101835,5239.760498666706,69854.29475687415,21291.589041895233,13974.929583114805,4259.558536950441,-2665.7345841899514,-812.5159012647346,-12.10182376,111.0331930796117,-19.476000000000003,178.69062641336282,251.16836,-6.220276507451763
470.6,56.1758054,9.110032,5242.73622045147,69886.88596791065,21301.52284301916,13944.087409697706,4250.157842492859,-2676.227391872555,-815.7141090463847,-11.9676076,111.3277089509225,-19.259999999999998,179.1646038256441,251.51196,-6.13567172080271
