time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2022-08-30T11:06:32.00Z,56.1848218,9.0407798,52.797,1.86,7.47,-1.02,24.611,29.702,1.02,74.85919,7.42889,3,11
2022-08-30T11:06:32.20Z,56.1848256,9.0407929,52.822,1.66,7.76,-1.37,23.041,28.283,0.90,77.93823,6.46964,3,13
2022-08-30T11:06:32.40Z,56.1848332,9.0408084,53.446,1.39,8.01,-1.08,21.507,26.777,0.73,80.16458,5.73090,3,13
2022-08-30T11:06:32.60Z,56.1848405,9.0408264,54.169,1.07,8.39,-0.94,20.323,25.605,0.71,82.72656,5.22239,3,13
2022-08-30T11:06:32.80Z,56.1848451,9.0408474,54.403,0.99,8.60,-0.45,19.326,24.607,0.66,83.42354,4.90045,3,13
2022-08-30T11:06:33.00Z,56.1848517,9.0408700,54.985,0.99,8.98,-0.55,18.526,23.717,0.64,83.72385,5.02040,3,13
2022-08-30T11:06:33.20Z,56.1848553,9.0408923,55.113,0.90,9.10,-0.53,17.898,22.995,0.70,84.32218,4.87505,3,13
2022-08-30T11:06:33.40Z,56.1848588,9.0409157,55.113,0.92,9.38,-0.47,17.341,22.350,0.70,84.42968,4.66419,3,13
2022-08-30T11:06:33.60Z,56.1848524,9.0409339,53.783,0.57,9.58,-0.85,16.905,21.864,0.77,86.59546,4.51883,3,12
2022-08-30T11:06:33.80Z,56.1848451,9.0409541,52.483,0.23,9.81,-1.04,16.474,21.395,0.76,88.63820,3.97685,3,12
2022-08-30T11:06:34.00Z,56.1848391,9.0409751,51.417,0.13,10.07,-1.25,16.099,20.980,0.78,89.26956,3.83991,3,12
2022-08-30T11:06:34.20Z,56.1848419,9.0410049,51.853,0.21,10.07,-1.20,15.758,20.589,0.92,88.81334,3.83328,3,13
2022-08-30T11:06:34.40Z,56.1848449,9.0410346,52.225,0.29,10.30,-1.15,15.450,20.228,0.92,88.39358,3.73345,3,13
2022-08-30T11:06:34.60Z,56.1848661,9.0410637,54.122,0.33,11.13,-1.06,15.251,20.013,1.05,88.31448,3.46745,3,12
2022-08-30T11:06:34.80Z,56.1848818,9.0410933,55.300,0.43,11.53,-0.93,15.037,19.818,1.01,87.87340,3.33216,3,11
2022-08-30T11:06:35.00Z,56.1848796,9.0411286,55.068,0.24,12.13,-0.97,14.803,19.506,0.88,88.86328,3.78103,3,13
2022-08-30T11:06:35.20Z,56.1848727,9.0411687,54.495,0.17,12.27,-1.06,14.614,19.237,0.97,89.22374,4.20986,3,13
2022-08-30T11:06:35.40Z,56.1848681,9.0412100,54.155,0.36,12.77,-0.83,14.426,18.974,0.94,88.40670,3.97886,3,13
2022-08-30T11:06:35.60Z,56.1848639,9.0412501,54.018,0.49,13.02,-0.88,14.237,18.724,0.97,87.85276,3.89201,3,14
2022-08-30T11:06:35.80Z,56.1848165,9.0412935,47.664,0.15,13.61,-0.82,13.275,17.566,1.02,89.35384,3.60263,3,14
2022-08-30T11:06:36.00Z,56.1847814,9.0413375,43.091,-0.04,13.59,-0.81,12.512,16.645,1.01,90.15564,3.56994,3,14
2022-08-30T11:06:36.20Z,56.1847606,9.0413816,40.280,0.03,14.00,-0.91,11.870,15.883,1.03,89.85864,3.08680,3,14
2022-08-30T11:06:36.40Z,56.1847395,9.0414276,37.579,-0.20,14.20,-1.03,11.300,15.205,0.99,90.80838,2.91999,3,14
2022-08-30T11:06:36.60Z,56.1847172,9.0414762,35.140,-0.11,14.86,-1.19,10.834,14.647,0.99,90.42838,3.34150,3,15
2022-08-30T11:06:36.80Z,56.1846992,9.0415276,33.103,-0.23,15.59,-0.89,10.432,14.166,0.92,90.84030,2.95182,3,13
2022-08-30T11:06:37.00Z,56.1846826,9.0415805,31.445,-0.58,15.79,-0.95,10.074,13.727,0.89,92.12214,2.94668,3,13
2022-08-30T11:06:37.20Z,56.1846681,9.0416345,30.006,-0.38,16.12,-0.98,9.757,13.325,0.81,91.34858,2.60240,3,13
2022-08-30T11:06:37.40Z,56.1846595,9.0416946,29.386,-0.48,16.78,-0.80,9.458,12.947,0.73,91.63696,2.27871,3,14
2022-08-30T11:06:37.60Z,56.1846515,9.0417561,29.050,-0.63,17.17,-0.97,9.188,12.603,0.73,92.10728,2.19495,3,14
2022-08-30T11:06:37.80Z,56.1846445,9.0418174,28.802,-0.64,17.36,-1.00,8.943,12.291,0.74,92.12478,2.13060,3,15
2022-08-30T11:06:38.00Z,56.1846374,9.0418773,28.622,-0.78,17.84,-0.87,8.720,12.007,0.76,92.51370,2.12199,3,15
2022-08-30T11:06:38.20Z,56.1846310,9.0419383,28.571,-0.73,18.11,-0.75,8.517,11.746,0.75,92.30790,2.13583,3,14
2022-08-30T11:06:38.40Z,56.1846268,9.0420013,29.021,-0.95,18.07,-0.93,8.304,11.482,0.91,92.99708,1.95794,3,14
2022-08-30T11:06:38.60Z,56.1846239,9.0420657,29.666,-0.65,18.61,-1.21,8.126,11.256,0.95,92.00376,2.13906,3,14
2022-08-30T11:06:38.80Z,56.1846115,9.0421122,28.510,-0.63,18.99,-0.81,8.914,12.405,0.90,91.91392,2.05756,3,16
2022-08-30T11:06:39.00Z,56.1846016,9.0421612,27.490,-0.65,19.29,-0.71,10.636,14.826,0.85,91.93424,1.84241,3,16
2022-08-30T11:06:39.20Z,56.1845940,9.0422138,26.663,-0.71,19.93,-0.65,11.485,16.093,0.82,92.05398,1.68703,3,17
2022-08-30T11:06:39.40Z,56.1845867,9.0422690,26.040,-0.97,20.29,-0.60,11.933,16.784,0.81,92.74176,1.87357,3,17
2022-08-30T11:06:39.60Z,56.1845809,9.0423274,25.647,-0.85,20.90,-0.67,12.021,16.971,0.80,92.32318,1.81163,3,17
2022-08-30T11:06:39.80Z,56.1845752,9.0423836,25.076,-0.91,21.08,-0.54,12.025,17.033,0.75,92.46676,1.71999,3,18
2022-08-30T11:06:40.00Z,56.1845696,9.0424411,24.632,-0.97,21.38,-0.71,11.973,17.002,0.72,92.58574,1.65186,3,18
2022-08-30T11:06:40.20Z,56.1845640,9.0425010,24.108,-0.99,21.91,-0.56,11.878,16.908,0.71,92.58390,1.61832,3,18
2022-08-30T11:06:40.40Z,56.1845641,9.0425770,24.621,-0.86,22.26,-0.52,10.157,14.491,0.74,92.20496,1.52499,3,17
2022-08-30T11:06:40.60Z,56.1845644,9.0426544,25.127,-1.10,22.63,-0.54,8.793,12.574,0.75,92.78040,1.49844,3,17
2022-08-30T11:06:40.80Z,56.1845648,9.0427323,25.671,-1.08,23.01,-0.63,7.715,11.053,0.74,92.69388,1.37279,3,17
2022-08-30T11:06:41.00Z,56.1845653,9.0428112,26.179,-1.09,23.36,-0.67,6.876,9.871,0.75,92.67586,1.35050,3,17
2022-08-30T11:06:41.20Z,56.1845613,9.0428789,25.917,-1.06,23.83,-0.73,8.412,12.105,0.69,92.54708,1.34459,3,18
2022-08-30T11:06:41.40Z,56.1845570,9.0429487,25.522,-1.02,24.17,-0.53,9.212,13.292,0.69,92.41046,1.33031,3,18
2022-08-30T11:06:41.60Z,56.1845529,9.0430192,25.112,-1.10,24.59,-0.55,9.668,13.988,0.71,92.55006,1.30162,3,18
2022-08-30T11:06:41.80Z,56.1845491,9.0430900,24.651,-0.96,24.82,-0.31,10.001,14.507,0.67,92.21410,1.26264,3,17
2022-08-30T11:06:42.00Z,56.1845486,9.0431740,24.672,-0.96,25.08,0.06,8.734,12.699,0.73,92.18358,1.26174,3,16
2022-08-30T11:06:42.20Z,56.1845479,9.0432592,24.757,-1.13,25.49,0.26,7.671,11.177,0.78,92.54484,1.26496,3,16
2022-08-30T11:06:42.40Z,56.1845468,9.0433446,24.768,-1.22,25.82,0.30,6.793,9.919,0.79,92.70282,1.24893,3,16
2022-08-30T11:06:42.60Z,56.1845455,9.0434308,24.773,-1.27,25.86,0.34,6.048,8.851,0.76,92.82012,1.24340,3,17
2022-08-30T11:06:42.80Z,56.1845439,9.0435174,24.983,-1.54,26.38,-0.12,5.805,8.518,0.76,93.33636,1.20401,3,16
2022-08-30T11:06:43.00Z,56.1845422,9.0436071,25.004,-1.45,26.53,0.22,5.747,8.457,0.81,93.12048,1.21837,3,17
2022-08-30T11:06:43.20Z,56.1845423,9.0436943,24.991,-1.23,27.07,0.16,5.691,8.407,0.90,92.59524,1.06000,3,17
2022-08-30T11:06:43.40Z,56.1845392,9.0437726,24.412,-1.05,27.33,-0.25,5.974,8.859,0.88,92.20026,1.06662,3,21
2022-08-30T11:06:43.60Z,56.1845361,9.0438523,23.802,-1.20,27.58,-0.36,6.711,9.987,0.93,92.49660,1.07005,3,21
2022-08-30T11:06:43.80Z,56.1845321,9.0439317,23.241,-1.11,27.52,-0.47,7.120,10.628,0.85,92.31988,1.16465,3,21
2022-08-30T11:06:44.00Z,56.1845275,9.0440128,22.778,-1.34,28.06,-0.80,7.260,10.869,0.84,92.73136,1.23712,3,21
2022-08-30T11:06:44.20Z,56.1845226,9.0440965,22.296,-1.59,28.60,-0.66,7.300,10.977,0.85,93.18394,1.21904,3,21
2022-08-30T11:06:44.40Z,56.1845201,9.0441903,22.281,-1.50,28.79,-0.32,6.316,9.537,0.84,92.97334,1.19391,3,17
2022-08-30T11:06:44.60Z,56.1845172,9.0442848,22.309,-1.47,29.08,-0.51,5.460,8.274,0.79,92.89510,1.13989,3,18
2022-08-30T11:06:44.80Z,56.1845147,9.0443808,22.342,-1.64,29.51,-0.46,5.221,7.940,0.79,93.17510,1.10696,3,16
2022-08-30T11:06:45.00Z,56.1845126,9.0444781,22.286,-1.62,29.98,-0.16,5.172,7.895,0.79,93.10022,1.01185,3,16
2022-08-30T11:06:45.20Z,56.1845105,9.0445775,22.266,-1.66,30.31,-0.09,5.126,7.853,0.83,93.13994,1.01958,3,16
2022-08-30T11:06:45.40Z,56.1845068,9.0446698,21.869,-1.46,30.52,-0.08,5.210,8.015,0.81,92.74474,1.01399,3,21
2022-08-30T11:06:45.60Z,56.1845035,9.0447612,21.601,-1.61,30.11,-0.55,5.775,8.918,0.84,93.06444,1.01055,3,21
2022-08-30T11:06:45.80Z,56.1845000,9.0448532,21.201,-1.47,30.43,-0.35,6.077,9.411,0.79,92.76234,1.00179,3,22
2022-08-30T11:06:46.00Z,56.1844977,9.0449464,20.710,-1.46,30.88,-0.26,6.267,9.739,0.78,92.70970,0.83303,3,22
2022-08-30T11:06:46.20Z,56.1844967,9.0450489,20.711,-1.54,31.54,-0.01,5.477,8.533,0.82,92.78926,0.87190,3,17
2022-08-30T11:06:46.40Z,56.1844951,9.0451520,20.860,-1.46,31.68,-0.19,4.841,7.559,0.76,92.63964,0.96734,3,17
2022-08-30T11:06:46.60Z,56.1844947,9.0452548,21.204,-1.38,31.74,-0.67,4.786,7.506,0.72,92.48562,0.92828,3,17
2022-08-30T11:06:46.80Z,56.1844948,9.0453587,21.458,-1.81,31.73,-0.97,4.746,7.464,0.79,93.25704,0.82002,3,18
2022-08-30T11:06:47.00Z,56.1844918,9.0454571,21.065,-1.76,32.60,-0.45,5.083,8.009,0.76,93.08918,0.98104,3,22
2022-08-30T11:06:47.20Z,56.1844893,9.0455641,21.207,-1.86,32.97,-0.34,4.685,7.377,0.80,93.23496,1.29369,3,17
2022-08-30T11:06:47.40Z,56.1844905,9.0456708,21.255,-1.46,33.22,-0.02,4.660,7.345,0.75,92.51540,0.74611,3,17
2022-08-30T11:06:47.60Z,56.1844914,9.0457775,21.302,-1.56,33.46,-0.13,4.638,7.319,0.72,92.66778,0.67277,3,17
2022-08-30T11:06:47.80Z,56.1844920,9.0458855,21.287,-1.64,33.80,-0.02,4.616,7.291,0.67,92.77070,0.62411,3,17
2022-08-30T11:06:48.00Z,56.1844930,9.0459937,21.553,-1.56,33.83,-0.11,4.592,7.259,0.64,92.63530,0.63334,3,17
2022-08-30T11:06:48.20Z,56.1844937,9.0461028,21.756,-1.66,34.04,-0.16,4.563,7.220,0.63,92.79696,0.59724,3,18
2022-08-30T11:06:48.40Z,56.1844948,9.0462128,22.034,-1.55,34.50,-0.06,4.534,7.183,0.58,92.57390,0.57020,3,18
2022-08-30T11:06:48.60Z,56.1844956,9.0463217,22.123,-1.83,34.67,-0.16,4.497,7.136,0.61,93.02476,0.54341,3,17
2022-08-30T11:06:48.80Z,56.1844961,9.0464309,22.193,-1.76,34.66,-0.36,4.461,7.093,0.62,92.91222,0.53775,3,17
2022-08-30T11:06:49.00Z,56.1844964,9.0465408,22.172,-1.72,35.10,-0.26,4.429,7.049,0.65,92.80938,0.52710,3,17
2022-08-30T11:06:49.20Z,56.1844968,9.0466520,22.161,-1.67,35.45,-0.09,4.397,7.008,0.59,92.69630,0.52114,3,17
2022-08-30T11:06:49.40Z,56.1844967,9.0467638,22.112,-1.70,35.58,-0.04,4.363,6.962,0.65,92.72988,0.50607,3,18
2022-08-30T11:06:49.60Z,56.1844960,9.0468770,21.960,-1.80,36.00,0.05,4.328,6.912,0.66,92.85976,0.52056,3,18
2022-08-30T11:06:49.80Z,56.1844956,9.0469902,21.990,-1.67,35.99,-0.08,4.294,6.863,0.58,92.65128,0.51575,3,18
2022-08-30T11:06:50.00Z,56.1844944,9.0471039,21.956,-1.60,36.18,-0.15,4.263,6.816,0.59,92.52428,0.62459,3,18
2022-08-30T11:06:50.20Z,56.1844917,9.0472194,21.713,-1.40,36.66,-0.08,4.242,6.778,0.57,92.19442,0.77710,3,18
2022-08-30T11:06:50.40Z,56.1844886,9.0473283,21.314,-1.93,36.56,-0.39,4.217,6.738,0.63,93.02422,0.55916,3,19
2022-08-30T11:06:50.60Z,56.1844858,9.0474382,21.089,-1.74,36.87,-0.56,4.619,7.385,0.63,92.70214,0.52440,3,19
2022-08-30T11:06:50.80Z,56.1844818,9.0475490,20.880,-1.66,37.38,-0.76,5.114,8.167,0.69,92.54862,0.83456,3,19
2022-08-30T11:06:51.00Z,56.1844789,9.0476597,20.782,-2.00,37.05,-0.82,5.425,8.664,0.56,93.09404,0.57610,3,19
2022-08-30T11:06:51.20Z,56.1844754,9.0477706,20.578,-1.55,37.34,-0.89,5.659,9.036,0.69,92.37986,0.65340,3,19
2022-08-30T11:06:51.40Z,56.1844733,9.0478827,20.614,-1.64,37.81,-0.92,5.770,9.213,0.57,92.48472,0.60715,3,19
2022-08-30T11:06:51.60Z,56.1844697,9.0479955,20.413,-2.05,37.63,-1.01,5.867,9.374,0.66,93.11478,0.63853,3,19
2022-08-30T11:06:51.80Z,56.1844660,9.0481082,20.340,-2.06,37.77,-1.14,5.930,9.480,0.58,93.11752,0.66750,3,19
2022-08-30T11:06:52.00Z,56.1844622,9.0482225,20.290,-1.78,38.46,-1.66,5.994,9.588,0.59,92.64886,0.67893,3,19
2022-08-30T11:06:52.20Z,56.1844581,9.0483376,20.263,-2.11,38.14,-1.95,6.007,9.619,0.59,93.17230,0.66292,3,19
2022-08-30T11:06:52.40Z,56.1844537,9.0484516,20.267,-2.28,37.85,-1.99,6.012,9.633,0.59,93.43962,0.63353,3,19
2022-08-30T11:06:52.60Z,56.1844484,9.0485658,20.042,-2.36,37.94,-1.67,5.984,9.597,0.58,93.56378,0.59343,3,19
2022-08-30T11:06:52.80Z,56.1844431,9.0486803,20.057,-2.45,38.18,-2.07,5.950,9.551,0.58,93.67040,0.63353,3,19
2022-08-30T11:06:53.00Z,56.1844382,9.0487970,20.252,-2.38,38.82,-2.48,5.838,9.377,0.59,93.50466,0.62758,3,19
2022-08-30T11:06:53.20Z,56.1844332,9.0489170,20.819,-2.92,38.73,-3.03,5.712,9.178,0.64,94.31174,0.75616,3,20
2022-08-30T11:06:53.40Z,56.1844277,9.0490373,21.092,-2.88,38.52,-2.67,5.736,9.227,0.65,94.27108,0.62796,3,20
2022-08-30T11:06:53.60Z,56.1844248,9.0491639,21.967,-2.79,39.11,-2.69,4.900,7.891,0.67,94.07982,0.61433,3,19
2022-08-30T11:06:53.80Z,56.1844216,9.0492919,22.792,-2.73,39.32,-2.71,4.247,6.843,0.74,93.97480,0.71618,3,19
2022-08-30T11:06:54.00Z,56.1844197,9.0494175,23.821,-2.59,38.34,-2.67,3.858,6.219,0.71,93.87138,0.65356,3,19
2022-08-30T11:06:54.20Z,56.1844167,9.0495427,24.452,-2.50,38.68,-2.37,3.843,6.200,0.71,93.69500,0.73749,3,19
2022-08-30T11:06:54.40Z,56.1844116,9.0496665,24.560,-2.45,38.70,-2.28,3.830,6.179,0.79,93.61712,0.76500,3,18
2022-08-30T11:06:54.60Z,56.1844054,9.0497899,24.453,-3.42,38.48,-1.73,3.817,6.159,0.80,95.07366,0.85316,3,18
2022-08-30T11:06:54.80Z,56.1843966,9.0499087,24.140,-3.64,37.91,-1.78,3.798,6.130,0.74,95.48176,0.91154,3,24
2022-08-30T11:06:55.00Z,56.1843885,9.0500278,23.965,-3.69,38.35,-1.62,4.348,7.025,0.74,95.49580,0.87503,3,24
2022-08-30T11:06:55.20Z,56.1843797,9.0501493,23.330,-3.45,38.84,-0.62,4.586,7.412,0.73,95.07440,0.82575,3,24
2022-08-30T11:06:55.40Z,56.1843709,9.0502714,22.802,-3.29,38.81,-0.87,4.714,7.622,0.69,94.84110,0.87036,3,24
2022-08-30T11:06:55.60Z,56.1843651,9.0503959,22.982,-3.34,38.64,-1.24,4.007,6.479,0.77,94.93394,0.91534,3,18
2022-08-30T11:06:55.80Z,56.1843595,9.0505211,23.482,-3.20,39.09,-2.30,3.724,6.017,0.77,94.68504,0.90006,3,18
2022-08-30T11:06:56.00Z,56.1843539,9.0506461,24.081,-3.35,38.75,-2.93,3.719,6.003,0.79,94.93660,0.84656,3,18
2022-08-30T11:06:56.20Z,56.1843456,9.0507680,24.041,-3.33,38.75,-2.68,3.742,6.034,0.74,94.90988,0.84473,3,24
2022-08-30T11:06:56.40Z,56.1843382,9.0508899,24.193,-3.20,38.86,-2.63,4.124,6.646,0.72,94.71428,0.82938,3,24
2022-08-30T11:06:56.60Z,56.1843302,9.0510124,24.303,-3.36,39.00,-2.95,4.327,6.973,0.74,94.91962,0.82644,3,24
2022-08-30T11:06:56.80Z,56.1843222,9.0511341,24.635,-3.74,38.48,-3.22,4.439,7.154,0.77,95.55312,0.86859,3,24
2022-08-30T11:06:57.00Z,56.1843138,9.0512565,24.880,-3.50,38.93,-3.41,4.456,7.181,0.78,95.14236,0.85447,3,24
2022-08-30T11:06:57.20Z,56.1843043,9.0513799,24.929,-3.69,39.02,-3.67,4.502,7.259,0.76,95.40770,0.85577,3,22
2022-08-30T11:06:57.40Z,56.1842956,9.0515033,25.083,-3.59,39.00,-3.49,4.489,7.244,0.75,95.25642,0.85808,3,23
2022-08-30T11:06:57.60Z,56.1842872,9.0516268,25.378,-3.68,39.06,-3.59,4.465,7.212,0.72,95.37454,0.85558,3,23
2022-08-30T11:06:57.80Z,56.1842787,9.0517505,25.598,-3.69,38.94,-3.42,4.397,7.106,0.72,95.41046,0.86919,3,23
2022-08-30T11:06:58.00Z,56.1842705,9.0518740,25.897,-3.54,38.85,-3.41,4.357,7.046,0.74,95.20584,0.90922,3,23
2022-08-30T11:06:58.20Z,56.1842627,9.0519981,26.514,-3.60,39.08,-4.23,4.326,7.002,0.71,95.26284,0.88695,3,23
2022-08-30T11:06:58.40Z,56.1842547,9.0521228,27.127,-3.58,39.27,-4.69,4.288,6.946,0.71,95.20846,0.89565,3,23
2022-08-30T11:06:58.60Z,56.1842498,9.0522497,28.361,-3.13,39.28,-4.88,3.632,5.893,0.76,94.55198,0.88562,3,19
2022-08-30T11:06:58.80Z,56.1842436,9.0523743,29.288,-3.22,39.26,-5.08,3.864,6.274,0.76,94.69164,0.92926,3,23
2022-08-30T11:06:59.00Z,56.1842370,9.0524989,30.120,-2.97,39.19,-5.20,3.995,6.491,0.83,94.32932,0.95934,3,23
2022-08-30T11:06:59.20Z,56.1842309,9.0526232,31.109,-3.06,39.12,-5.51,4.036,6.561,0.80,94.47760,0.92737,3,23
2022-08-30T11:06:59.40Z,56.1842242,9.0527471,31.764,-2.98,39.08,-5.11,4.030,6.553,0.77,94.35398,0.86237,3,24
2022-08-30T11:06:59.60Z,56.1842173,9.0528703,32.236,-2.92,38.72,-4.67,4.023,6.544,0.75,94.31148,0.86465,3,24
2022-08-30T11:06:59.80Z,56.1842110,9.0529935,32.953,-3.16,38.87,-4.86,4.012,6.531,0.77,94.65350,0.86497,3,24
2022-08-30T11:07:00.00Z,56.1842043,9.0531176,33.710,-3.28,39.20,-4.88,4.020,6.543,0.92,94.77822,0.93640,3,24
2022-08-30T11:07:00.20Z,56.1841970,9.0532419,34.378,-3.64,39.11,-4.86,3.997,6.500,0.88,95.32212,0.94569,3,24
2022-08-30T11:07:00.40Z,56.1841899,9.0533662,35.044,-3.16,39.22,-4.72,3.938,6.396,0.85,94.61158,1.07259,3,24
2022-08-30T11:07:00.60Z,56.1841832,9.0534898,35.672,-3.05,38.96,-4.77,3.899,6.326,0.87,94.47066,1.07916,3,24
2022-08-30T11:07:00.80Z,56.1841766,9.0536130,36.166,-2.84,38.77,-4.51,3.871,6.270,0.84,94.19662,1.06220,3,24
2022-08-30T11:07:01.00Z,56.1841692,9.0537363,36.604,-3.35,38.96,-4.66,3.822,6.177,0.81,94.91596,1.08910,3,24
2022-08-30T11:07:01.20Z,56.1841626,9.0538618,37.422,-3.32,38.92,-4.81,3.909,6.305,0.83,94.88328,1.08880,3,24
2022-08-30T11:07:01.40Z,56.1841547,9.0539865,38.103,-3.87,38.58,-4.88,4.032,6.491,0.79,95.73212,1.06182,3,24
2022-08-30T11:07:01.60Z,56.1841471,9.0541108,38.909,-3.86,38.43,-4.73,4.148,6.667,0.75,95.72776,0.98335,3,24
2022-08-30T11:07:01.80Z,56.1841396,9.0542349,39.585,-3.44,38.57,-4.73,4.144,6.655,0.76,95.09982,1.06924,3,24
2022-08-30T11:07:02.00Z,56.1841342,9.0543612,40.970,-4.02,38.27,-4.96,3.741,6.006,0.82,95.99526,1.13580,3,18
2022-08-30T11:07:02.20Z,56.1841285,9.0544879,42.402,-3.79,38.68,-5.40,3.467,5.562,0.82,95.59370,1.15830,3,18
2022-08-30T11:07:02.40Z,56.1841221,9.0546130,43.379,-3.05,38.87,-5.38,3.689,5.911,0.79,94.48876,1.07155,3,24
2022-08-30T11:07:02.60Z,56.1841149,9.0547371,44.080,-3.31,38.55,-5.27,3.836,6.140,0.82,94.90982,1.03131,3,24
2022-08-30T11:07:02.80Z,56.1841081,9.0548611,45.080,-3.85,38.43,-5.43,3.888,6.226,0.83,95.71444,1.00777,3,24
2022-08-30T11:07:03.00Z,56.1841007,9.0549862,46.410,-4.84,37.68,-5.84,3.464,5.552,0.85,97.31590,1.06460,3,19
2022-08-30T11:07:03.20Z,56.1840908,9.0551057,47.135,-4.60,37.19,-5.52,3.758,6.022,0.74,97.04982,0.94558,3,24
2022-08-30T11:07:03.40Z,56.1840811,9.0552245,47.664,-4.48,37.18,-4.89,3.939,6.317,0.73,96.86774,0.90449,3,23
2022-08-30T11:07:03.60Z,56.1840718,9.0553442,48.319,-4.10,37.66,-5.21,4.041,6.487,0.74,96.21154,0.91372,3,23
2022-08-30T11:07:03.80Z,56.1840616,9.0554633,48.786,-4.85,37.17,-5.02,4.062,6.524,0.74,97.42750,0.91613,3,24
2022-08-30T11:07:04.00Z,56.1840513,9.0555832,49.315,-4.62,37.79,-4.68,4.114,6.612,0.72,96.96764,0.90656,3,23
2022-08-30T11:07:04.20Z,56.1840405,9.0557040,49.695,-4.65,37.95,-4.43,4.146,6.671,0.72,96.98734,0.86655,3,23
2022-08-30T11:07:04.40Z,56.1840301,9.0558233,50.000,-4.70,37.28,-3.88,4.145,6.677,0.74,97.18022,0.89018,3,23
2022-08-30T11:07:04.60Z,56.1840199,9.0559423,50.491,-4.88,37.47,-3.96,4.118,6.638,0.71,97.42200,0.87160,3,23
2022-08-30T11:07:04.80Z,56.1840095,9.0560623,51.019,-5.03,37.86,-4.03,4.130,6.664,0.76,97.56660,0.87061,3,23
2022-08-30T11:07:05.00Z,56.1839987,9.0561821,51.486,-4.78,37.40,-4.31,4.105,6.623,0.80,97.28472,0.88265,3,24
2022-08-30T11:07:05.20Z,56.1839886,9.0563019,52.186,-5.00,37.68,-4.58,4.092,6.601,0.82,97.55102,0.85473,3,24
2022-08-30T11:07:05.40Z,56.1839779,9.0564226,52.850,-5.19,37.92,-4.78,4.079,6.579,0.83,97.79546,0.84615,3,24
2022-08-30T11:07:05.60Z,56.1839670,9.0565437,53.348,-5.20,38.00,-4.39,4.018,6.479,0.82,97.79672,0.84734,3,24
2022-08-30T11:07:05.80Z,56.1839562,9.0566658,53.805,-4.69,38.45,-4.50,3.942,6.356,0.86,96.95908,0.98581,3,24
2022-08-30T11:07:06.00Z,56.1839471,9.0567881,54.542,-4.22,38.29,-4.72,3.942,6.352,0.81,96.28396,0.98903,3,24
2022-08-30T11:07:06.20Z,56.1839383,9.0569103,55.183,-4.45,38.46,-4.58,3.941,6.348,0.79,96.59964,0.95602,3,24
